Name,Phone Number
Hotel Arizona,638 383 6296
Radisson Hotel Freehold,(732) 780-3400
Cashelmara Inn,(732) 776-8727
Atlantic Inn & Suites,(732) 974-8400
Best Western Plus Henderson Hotel,(702) 564-9200
Homewood Suites by Hilton Las Vegas Airport,(702) 407-0075
Hilton Garden Inn Las Vegas/Henderson,(702) 322-9000
Hampton Inn & Suites Phoenix-Surprise,(623) 537-9122
"Holiday Inn Express & Suites Henderson, an IHG Hotel",(702) 990-2323
Windmill Suites Surprise,(623) 583-0133
"Holiday Inn Express Las Vegas-Nellis, an IHG Hotel",(702) 644-5700
"Motel 6 Las Vegas, NV - Motor Speedway",(702) 745-8448
Best Western Plus North Miami/Bal Harbour,(305) 891-7350
Grand Beach Hotel Bay Harbor,(305) 604-8666
Moderno Residences By Bay Breeze,(786) 681-2569
YVE Hotel Miami,(305) 358-4555
The Landon Bay Harbor- Miami Beach,(305) 868-4141
Leeward Motel,(305) 893-4570
Miami Gardens Inn & Suites,(786) 661-7070
Quality Inn & Suites Conference Center,(727) 717-1137
The Biscayne Hotel,(305) 456-0432
Ramada Plaza by Wyndham Marco Polo Beach Resort,(305) 932-2233
Sun Harbour Boutique Hotel,(305) 868-4447
AC Hotel Miami Aventura,(786) 590-5100
Hacienda Del Ferdinand Motel,(305) 754-9575
Shalimar Motel,(305) 751-0345
Miami Marriott Biscayne Bay,(305) 374-3900
Oceanside Hotel + Suites,(305) 763-8125
EB Hotel Miami,(305) 324-6835
Grand Beach Hotel Surfside,(305) 534-8666
Wishes Biscayne Motel,(305) 571-5115
Quality Inn Casa Grande I-10,(520) 836-1600
Superior Suites Phoenix Mesa,(480) 832-5961
La Quinta Inn & Suites by Wyndham Maricopa - Copper Sky,(520) 413-5211
Courtyard Miami Aventura Mall,(305) 937-0805
Fontainebleau Miami Beach,(800) 548-8886
The St. Regis Bal Harbour Resort,(305) 993-3300
DoubleTree Resort & Spa by Hilton Hotel Ocean Point - North Miami Beach,(786) 528-2500
Hotel Riu Plaza Miami Beach,(305) 673-5333
Comfort Inn & Suites Miami International Airport,(305) 888-3633
Beach Haus Bal Harbour,(305) 222-7922
Hollywood Beachside Boutique Suites,(754) 400-9132
Hilton Miami Downtown,(305) 374-0000
AC Hotel Miami Wynwood,(786) 209-0005
Vieques Tropical Guest House,(787) 397-2249
Isla Hermosa Guesthouse,(787) 370-3321
Casa de Colores,(443) 961-5242
Hacienda La Victoria,(787) 206-5616
Waterside Inn,(787) 741-5555
"A Toda Vela, Monte Carmelo, Vieques",(787) 604-5858
At The Waves,(201) 707-8476
Casa La Lanchita,(845) 891-1502
Luna Azul,(787) 718-5002
El Cerro,(607) 434-3342
Vieques Good Vibe House (ALWAYS OPEN),(303) 988-8684
Mi Pana Apartments,(787) 556-4581
SoliMar Guest Studios,(785) 224-7947
Tranquility by the Sea,(787) 550-4166
Acacia Guesthouse,(800) 492-3881
Casa de Kathy,(787) 565-2717
Bird nest sudios,(787) 487-4244
Casa San Juan,(939) 268-5858
Posada La Hamaca.,(787) 742-3516
e41 C. Apolonia Gittings,(787) 397-2249
Oceania Villas,(787) 742-3169
VillaVista Mar,(787) 741-2606
Villa Tampico,(787) 349-1104
Villa Ensenada Honda,(787) 221-7906
Vieques Vive,(787) 930-0031
Coquí Verde,(787) 690-0890
Westgate Las Vegas Resort & Casino,(702) 732-5111
The Rita Suites,(702) 792-2222
Residence Inn Las Vegas Convention Center,(702) 796-9300
San Diego Marriott Mission Valley,(619) 692-3800
The Wayfarer San Diego,(858) 488-4700
Stay Classy Hostel,(619) 289-7577
Lodge at 32nd,(619) 234-1445
La Quinta Inn & Suites by Wyndham San Diego Mission Bay,(858) 483-9800
TOWER23 Hotel,(858) 270-2323
Comfort Inn & Suites Orange County John Wayne Airport,(714) 966-5200
Anaheim Portofino Inn & Suites,(714) 782-7600
Ayres Suites Yorba Linda,(714) 921-8688
Disneyland Resort,(714) 781-4636
"Hotel Lulu, BW Premier Collection",(657) 688-5858
Ayres Hotel Orange,(714) 919-7940
Grand Legacy At The Park,(714) 772-0440
Embassy Suites by Hilton Anaheim Orange,(714) 938-1111
La Calma,(939) 342-3274
Hilton Garden Inn Houston/Sugar Land,(281) 491-7777
"Best Western Webster Hotel, NASA",(281) 338-6000
"Holiday Inn Houston-Webster, an IHG Hotel",(281) 335-6272
Residence Inn Tempe Downtown/University,(480) 967-2300
Hawthorn Suites by Wyndham Tempe,(480) 359-2576
Quality Inn Banning I-10,(951) 849-8888
Sonsoleá Host,(787) 328-9551
Mata e' Platano Guesthouse,(787) 910-2622
Best Western North Bryant Inn,(325) 617-7990
Drury Inn & Suites McAllen,(956) 682-3222
DoubleTree Suites by Hilton Hotel McAllen,(956) 686-3000
Wyndham Garden McAllen At La Plaza Mall,(956) 994-0505
Best Western Plus Orange County Airport North,(714) 432-8888
Days Inn by Wyndham Chambers Near the Petrified Forest East,(928) 688-6880
Casa Saffra,(347) 947-0843
Villa Abundancia,(787) 582-4852
Old San Juan Management,(787) 477-4643
Hampton Inn & Suites Tucson-Mall,(520) 618-8000
"Holiday Inn Express & Suites Oro Valley-Tucson North, an IHG Hotel",(520) 544-2100
"Hyatt Regency Schaumburg, Chicago",(847) 605-1234
Comfort Inn & Suites Geneva- West Chicago,(630) 208-8811
Hilton Garden Inn St. Charles,(630) 584-0700
Hilton Garden Inn Naperville/Warrenville,(630) 393-3223
"Holiday Inn Chicago O'Hare - Rosemont, an IHG Hotel",(847) 380-5800
Comfort Suites Chicago O'Hare Airport,(847) 233-9000
Holiday Inn Express Rolling Mdws-Schaumburg Area,(847) 259-6600
"Holiday Inn Chicago Dwtn Wolf Point, an IHG Hotel",(312) 836-5000
Stay 424 Hostel,(773) 353-2414
The River Hotel,(312) 777-0990
Residence Inn Chicago Bloomingdale,(630) 893-9200
Virgin Hotels Chicago,(312) 940-4400
"Country Inn & Suites by Radisson, Chicago O'Hare South, IL",(630) 279-0100
Courtyard Chicago Wood Dale/Itasca,(630) 766-7775
Hampton Inn Chicago-Carol Stream,(630) 681-9200
Courtyard Chicago St. Charles,(630) 377-6370
Best Western Plus Chicagoland - Countryside,(708) 354-5200
Days Inn & Suites by Wyndham Houston North/Spring,(281) 241-9478
"The Langham, Chicago",(312) 923-9988
Best Western Glenview -Chicagoland Inn and Suites,(847) 635-5220
Innkeeper Winston-Salem,(336) 721-0062
Central Loop Hotel,(312) 601-3525
Comfort Inn & Suites,(847) 394-9999
The Carleton of Oak Park Hotel,(708) 848-5000
Hotel Felix,(312) 447-3440
Residence Inn Chicago Naperville/Warrenville,(630) 393-3444
MainStay Suites Chicago Schaumburg,(847) 517-7644
Hilton Garden Inn Chicago North Shore/Evanston,(847) 475-6400
Hilton Chicago/Magnificent Mile Suites,(312) 664-1100
NavajoLand Inn,(928) 871-5690
Del Rio lodge motel,(480) 833-0010
America's Choice Inn & Suites Gila Bend,(928) 683-6311
Econo Lodge Phoenix North I-17,(623) 850-8020
Palms Inn,(928) 683-2211
Comfort Inn & Suites Alameda at Albuquerque Balloon Fiesta Park,(505) 384-6931
Midtown Garden Hotel,(602) 675-0776
Extended Stay America - Phoenix - Midtown,(602) 279-9000
Quality Inn San Diego I-5 Naval Base,(619) 573-6975
Condado Vanderbilt Hotel,(787) 721-5500
Caribe Hilton,(787) 721-0303
San Juan Marriott Resort & Stellaris Casino,(787) 722-7000
DREAMCATCHER by DW,(787) 455-8259
"Motel 6 Mesa, AZ - North",(480) 844-8899
Arizona 9 Motor Hotel,(928) 635-4552
La Quinta Inn by Wyndham Tucson East,(520) 747-1414
Hilton Tucson East,(520) 721-5600
Plus Mesa Hotel,(480) 926-3600
Hampton Inn & Suites Tucson East/Williams Center,(520) 514-0500
DoubleTree by Hilton Hotel Tucson - Reid Park,(520) 881-4200
Courtyard Tucson Williams Centre,(520) 745-6000
Dream Inn PR,(787) 200-6340
Casa Robinson,(787) 435-3722
La Romana Apartments,(787) 543-4934
Costa Bonita Private Villa 604,(857) 234-5566
Villa Fulladoza Guest House,(787) 396-2477
EliMar-FunSea-Apts Culebra,(787) 435-1081
CASA BLANC by Blac Flamingo Coffee,(682) 220-7892
Oceanview Guest House,(787) 360-9807
Country Family,(787) 432-5316
Villa Pelicano Oceanfront Culebra,(787) 398-8635
Palmetto Guesthouse,(787) 239-7779
Tamarindo Estates Beach Apartments,(787) 742-3343
Vista Bella Apartments,(787) 644-6300
Always Summer Inn,(787) 642-1555
"Culebra Linda Apartments, Sardinas Beach, Culebra, PR",(787) 237-5475
Mango Fish Guesthouse,(787) 690-0934
604 Alamar Beach Front at Isla Verde Beach,(939) 349-9797
Costa Bonita Private Villa 602,(857) 234-5566
Hilton Garden Inn San Diego Del Mar,(858) 720-9500
Courtyard San Diego Central,(858) 573-0700
Hampton Inn San Diego-Kearny Mesa,(858) 292-1482
TownePlace Suites San Diego Central,(858) 737-9500
The Condado Plaza Hotel,(787) 721-1000
Casa Ciana,(787) 483-3333
Condado Lagoon Villas,(787) 977-8825
352 Guest House Hotel Boutique,(787) 367-0636
AC Hotel San Juan Condado,(787) 827-7280
O:live Boutique Hotel,(787) 705-9994
Casa Wilson Inn,(939) 336-5555
Magnuson Grand Pioneer Inn and Suites,(906) 786-0602
Comfort Suites,(906) 261-0998
Hyatt Place UC Davis,(530) 756-9500
Courtyard by Marriott Long Island Islip/Courthouse Complex,(631) 582-2100
Travelodge by Wyndham Florida City/Homestead/Everglades,(305) 482-1961
Best Western Gateway to the Keys,(305) 246-5100
Rodeway Inn South Miami - Coral Gables,(786) 408-9221
Sunset Lodge,(906) 786-2804
Hilton Garden Inn Chicago/Tinley Park,(708) 429-2266
Best Western Plus Meadowlands,(201) 867-4400
Quality Inn & Suites,(906) 789-1200
La Quinta Inn & Suites by Wyndham Chicago Tinley Park,(708) 633-1200
Hilton Raleigh North Hills,(919) 872-2323
Fairfield Inn & Suites Clermont,(352) 394-6585
Travelodge by Wyndham Escanaba,(906) 789-1066
Home2 Suites by Hilton Clermont,(352) 227-2900
TownePlace Suites Miami Homestead,(305) 248-2001
TownePlace Suites Orlando at FLAMINGO CROSSINGS® Town Center/Western Entrance,(407) 507-1300
Residence Inn Secaucus Meadowlands,(201) 223-9901
Terrace Bay Hotel,(906) 786-7554
Lincoln Host Motor Inn,(906) 789-6000
Courtyard Raleigh Midtown,(919) 821-3400
Hampton Inn Raleigh-Capital Blvd. North,(919) 872-7111
Cambria Hotel Washington D.C. Navy Yard Riverfront,(202) 509-0982
White Oaks Motel Pennsville,(856) 299-3633
"Even Hotel Chicago-Tinley Park-Conv Ctr, an IHG Hotel",(708) 444-1100
"Hotel Indigo San Diego del Mar, an IHG Hotel",(858) 755-1501
Hilton Garden Inn San Diego/Rancho Bernardo,(858) 676-1660
Motel Mediteran Escondido,(760) 743-2300
Econo Lodge Inn & Suites Escondido Downtown,(760) 317-4086
Casa Del Caribe Inn,(787) 722-7139
The Wave Hotel,(787) 721-9010
Plentiful Views Atlantis,(773) 340-0301
Dreams Hotel Miramar,(787) 963-0000
1113 Piccioni Guesthouse,(939) 349-9797
The Ivy Hotel at Condado,(939) 336-6057
610@Miramar,(801) 893-1581
"Abitta Boutique Hotel, Ascend Hotel Collection",(480) 676-5170
O:LV HOTEL,(787) 705-9994
HiBird - Apartment and Suites Hotel,(939) 439-7777
Best Western Phoenix Goodyear Inn,(623) 932-3210
Laguna Hills Lodge,(949) 830-2550
Sonesta Simply Suites Irvine East Foothill,(949) 598-9105
City Center Motel,(702) 382-4766
SpringHill Suites San Diego Escondido/Downtown,(442) 286-8100
Rancho Bernardo Inn,(855) 574-5356
"Motel 6 Phoenix, AZ - West",(602) 272-0220
Hosteria Del Mar,(787) 727-3302
PAZ by DW,(787) 699-4970
ROSA by DW,(787) 699-4968
Numero Uno Beach Hotel & Restaurant,(787) 726-5010
The Weekender by Otium,(787) 422-1988
APT by DW,(787) 699-4971
DADA JAJA by DW,(787) 699-4965
Casa Isabel B&B,(787) 630-5974
NOA by DW,(787) 699-4969
MOOD HAUS by DW,(787) 699-4973
Rosalina Ocean Park,(787) 304-3335
Villa Eshta,(939) 333-3500
Enjoy our Luxurious Penthouse in Condado!,(787) 349-4868
Apartments on the Beach,(787) 268-7139
Stay at Mare,(787) 674-8667
TROPICALIA by DW,(787) 699-4966
Avila Beach,(787) 679-2780
The Emerald,(787) 640-9368
Andalucia Guest House,(787) 309-3373
Breeze Point At Ocean,(787) 340-0057
MontCaribe Guest House,(787) 428-9000
OCEAN VIEW DELUXE SUITE: PVT. BEACH & POOL,(323) 673-4171
Marbella City View,(787) 397-5712
Innotelli,045 78776267
La Quinta Inn by Wyndham Phoenix Thomas Road,(602) 258-6271
Ancestor Inn,(435) 673-4666
Courtyard Phoenix West/Avondale,(623) 271-7660
TownePlace Suites Phoenix Glendale Sports & Entertainment District,(623) 872-2100
Residence Inn Phoenix West/Avondale,(623) 666-6390
Hotel Corona,661 100 2560
Hotel Festival Plaza en Rosarito,661 612 2950
Hotel Castillos del Mar,661 100 2560
Casa Magdalena del Valle,(917) 363-0845
CASA FRIDA by DW,(787) 455-8259
Avila Guest House,(904) 643-6315
Coqui del Mar Gay Hotel,(939) 428-9087
Villa Azure,(787) 564-7405
Rosalina Isla Verde,(787) 438-9393
Villa Verde Inn,(833) 845-5222
HighSoClub,(787) 307-4505
Comfort Inn Aeroport,(514) 636-3391
Quality Inn & Suites P.E. Trudeau Airport,(514) 631-4537
Comfort Inn Montreal Aeroport,(514) 697-6210
DoubleTree by Hilton Pointe Claire Montreal Airport West,(514) 697-7110
Airtel Plaza Hotel,(818) 997-7676
Mikado Hotel,(818) 763-9141
Ruby Foo's hotel,(514) 731-7701
DoubleTree by Hilton Montreal Airport,(514) 631-4811
Lexen Hotel - North Hollywood Universal Studios,(818) 821-3680
Best Western Plus Carriage Inn,(818) 787-2300
Embassy Suites by Hilton Montreal Airport,(514) 426-5060
Hyland Inn Van Nuys,(818) 781-2780
Courtyard Montreal West Island/Baie D'Urfe,(514) 674-8000
Hotel Bonaventure Montréal,(514) 878-2332
Microtel Inn & Suites Montreal Airport-Dorval QC,(514) 418-4644
Home2 Suites by Hilton Montreal Dorval,(514) 676-8080
Sheraton Montreal Airport Hotel,(514) 631-2411
Hotel Universel Montreal,(514) 253-3365
Olimpo Court,(939) 301-7111
Howard Johnson by Wyndham San Juan Centro Cardiovascular,(787) 751-5302
Rebecca Salon,(787) 370-7050
Days Inn by Wyndham Gulfport,(228) 284-3448
Quality Inn Gulfport I-10,(228) 868-3300
Best Western Seaway Inn,(228) 864-0050
Hampton Inn & Suites Gulfport I-10,(228) 539-0601
"Holiday Inn Gulfport-Airport, an IHG Hotel",(228) 679-1700
Hilton Garden Inn Gulfport Airport,(228) 863-4996
Comfort Inn & Suites Crystal Inn Sportsplex,(228) 822-9600
Comfort Suites,(228) 206-6446
Courtyard Gulfport Beachfront,(228) 864-4310
Sleep Inn & Suites Gulfport,(228) 831-1616
Econo Lodge Inn & Suites,(228) 863-5500
SpringHill Suites Gulfport I-10,(228) 265-5869
Grand Centennial Hotel,(228) 206-7880
Super 8 by Wyndham Gulfport Biloxi Airport,(228) 284-4567
Home2 Suites by Hilton Gulfport I-10,(228) 357-9684
"Motel 6 Gulfport, MS – Airport",(228) 295-0313
Fairfield Inn & Suites Gulfport,(228) 822-9000
Holiday Inn Express Gulfport Beach,(228) 214-0010
Extended Stay America Select Suites - Gulfport,(228) 214-4228
Oasis Resort,(228) 206-3386
Red Roof Inn Gulfport - Biloxi Airport,(228) 864-7222
SureStay by Best Western Gulfport,(228) 863-9910
The Inn at Long Beach,(228) 864-5440
InTown Suites Extended Stay Gulfport MS,(888) 882-0607
Quality Inn Biloxi Beach,(228) 388-1000
4411 Inn & Suites,(219) 249-4411
Best Western Oak Manor,(228) 435-4331
Residence Inn Gulfport-Biloxi Airport,(228) 867-1722
Pagosa River Domes,(855) 516-0669
Grand Pine Cabins,(833) 354-1785
منزل ابناء المرحوم صالح القطان,9747 7463
"Crowne Plaza Kuwait al Thuraya City, an IHG Hotel",1848 111
Mövenpick Hotel Kuwait Freezone,2205 5700
Four Seasons Hotel Kuwait at Burj Alshaya,2200 6000
Albughaili,506 28220
"Holiday Inn Kuwait Salmiya, an IHG Hotel",2576 0000
Millennium Hotel and Convention Centre,2205 0505
"Holiday Inn Kuwait al Thuraya City, an IHG Hotel",1890 001
Four Points by Sheraton Kuwait,1899 990
مركز المؤتمرات و الرويال سويت,6590 0574
Blue Waves Hotel,6624 4661
NEW PARK HOTEL,2563 4200
ALGHAREEB CHALET,6001 1757
Raoum Inn,2572 7902
Laguna Hotel Suites,2221 6060
Ramada Encore by Wyndham Kuwait Downtown,1800 112
Symphony Style Kuwait,2577 0000
Frsan Palace Hotel فندق قصر فرسان,1782 5888
Rodeway Inn near Melrose Ave,(323) 463-5671
Howard Johnson Phoenix North,(602) 993-8300
Extend-a-Suites,(602) 273-7251
Windemere Hotel & Conference Center,(480) 985-3600
Grand Hotel,(480) 981-6181
DoubleTree by Hilton Hotel Phoenix Tempe,(480) 967-1441
Sheba Hotel,01 272 372
Albustan Luxurious Suites,0778 881 101
Marina Hotel,05 615 550
Nolla Cabins,010 3845000
Days Inn & Suites by Wyndham South Gate,(562) 450-0108
SpringHill Suites Ontario Airport/Rancho Cucamonga,(909) 937-5000
Ayres Hotel Corona East,(951) 734-2140
"Staybridge Suites Corona South, an IHG Hotel",(951) 277-9000
Lucerna Hospitality,(787) 914-6704
Hogar Santa Maria,(787) 215-9765
Hotel Presidente,(787) 507-6969
Wyndham Costa del Sol Trujillo,(044) 484150
DoubleTree by Hilton Trujillo,(044) 240387
Casa Andina Standard Trujillo Plaza,(044) 201044
Saint Germain Hotel,997 447 162
Hotel Costa del Sol Trujillo Centro,(044) 232741
HOTEL SAN ANDRES - Hotel en Trujillo,(044) 258236
Motel Riverside,(787) 761-1664
Econo Lodge Inn & Suites West - Energy Corridor,(281) 493-0444
Awqa Concept Hotel,949 161 772
Borinquen Beach Inn,(787) 728-8400
Isla Verde By The Beach Suites,(787) 728-6666
San Juan Airport Hotel,(787) 791-6000
Sofhy Lofts,(939) 460-9777
Aramana & Beach B&B,(787) 966-3442
Mar Baltico Studio,(787) 406-2826
La Playita,(787) 791-1115
Sedona Suite- Arizona Grand Resort,(877) 800-4888
Vīb Hotel by Best Western Phoenix-Tempe,(480) 805-2070
Airport Inn Downtown,(602) 699-8284
Cave Creek Tumbleweed Hotel,(480) 488-3668
فندق قصر الغدير السياحي,0780 302 0207
فندق قصر المناخة,0770 054 3902
BILITOM HOTEL,0772 298 7755
Al Sadeer palace hotel,0772 222 0138
Coral Baghdad Hotel,0781 440 0000
فندق ركن بيسان,0773 970 4755
Sindbad Palace Hotel,0771 111 4667
Royal Tulip Al-Rasheed Hotel,0770 013 3370
Bloom Hotel,0771 655 5462
Noor Land Hotel,0773 252 5777
Baghdad Hotel,0770 882 2090
The Taj Hotel,0771 777 7664
Rimal Hotel,0780 917 9041
Hijry Hotel,0771 688 5150
Rukn Kahramana Baghdad,0781 026 4451
Baghdad International Airport Hotel,0770 000 7185
Shanashel Palace Hotel,0790 192 1486
Rubar Resort & Hotel,0750 244 0000
Al-Mansour Melia Hotel,0771 721 4793
Tourist Mansour Hotel,0750 006 1479
فندق ايوان Ewan Hotel,0773 200 0555
Royal Garden,0770 982 7246
Copthorne Baranan,0770 600 0000
فندق برج المرتضى,0783 111 9990
Little House Hotel,0781 080 8000
Hyatt Regency Long Island,(631) 784-1234
Courtyard Middletown Goshen,(845) 695-0606
Best Western Plus Victor Inn & Suites,(585) 924-3933
Comfort Suites Sulphur-Lake Charles,(337) 313-4787
Courtyard Westbury Long Island,(516) 542-1001
Comfort Inn Medford-Long Island,(631) 310-4073
The Mansion at Glen Cove,(646) 518-8771
Courtyard Rye,(914) 921-1110
Hilton Long Island/Huntington,(631) 845-1000
Best Western Plus Prien Lake Hotel & Suites - Lake Charles,(337) 477-5900
Comfort Inn & Suites Farmington - Victor,(585) 742-0180
Hyatt Place Garden City,(516) 222-6277
Bay Shore Inn,(631) 666-7275
Pod Times Square,(844) 763-7666
"Holiday Inn Express Canandaigua - Finger Lakes, an IHG Hotel",(585) 396-3669
Residence Inn Long Island Holtsville,(631) 475-9500
Residence Inn Long Island Islip/Courthouse Complex,(631) 231-0025
The New Yorker Hotel,(888) 539-3660
Woodcliff Hotel & Spa,(800) 365-3065
"Holiday Inn Express Roslyn - Long Island, an IHG Hotel",(516) 627-2460
Hilton Garden Inn Roslyn,(516) 626-3600
Best Western Palmyra Inn & Suites,(315) 597-8888
"Holiday Inn Westbury-Long Island, an IHG Hotel",(516) 997-5000
Hampton Inn Long Island - Brookhaven,(631) 732-7300
Fairfield Inn & Suites New York Queens/Fresh Meadows,(718) 746-7230
Travelodge by Wyndham Manhasset,(516) 708-4952
"Holiday Inn Express & Suites Middletown - Goshen, an IHG Hotel",(845) 479-1000
Hilton Garden Inn Stony Brook,(631) 941-2980
Residence Inn Long Island Garden City,(516) 742-2500
31 Street Broadway Hotel,(516) 770-8751
The Inn at Fox Hollow,(516) 224-8100
Residence Inn Long Island Hauppauge/Islandia,(631) 724-4188
Home2 Suites by Hilton Middletown,(845) 703-8000
"Holiday Inn Express Queens - Maspeth, an IHG Hotel",(718) 416-2500
Hilton Garden Inn Westbury,(516) 683-8200
East Norwich Inn,(516) 922-1500
Best Western Queens Gold Coast,(718) 631-4900
SpringHill Suites Long Island Brookhaven,(631) 924-0090
Fairfield Inn Medford Long Island,(631) 447-6200
SpringHill Suites Carle Place Garden City,(516) 880-1000
The Ocean Bay House,(631) 968-2316
"Viana Hotel and Spa, Trademark Collection by Wyndham",(516) 338-7777
Homewood Suites by Hilton Long Island-Melville,(516) 293-4663
Home2 Suites by Hilton Long Island Brookhaven,(631) 775-1450
Homewood Suites by Hilton Ronkonkoma,(631) 585-0080
The Tides Motor Inn Stehli Beach,(516) 671-7070
Hotel Stanford,(212) 563-1500
Homewood Suites by Hilton Rochester - Victor,(585) 869-7500
Residence Inn Long Island East End,(631) 905-5811
ibis Doha,4488 5555
Premier Inn Doha Airport Hotel,4009 5222
Radisson Blu Hotel Doha,4428 1428
Alwadi Hotel Doha - MGallery,4009 9999
"Holiday Inn Doha - the Business Park, an IHG Hotel",4031 3333
"InterContinental Doha Beach & Spa, an IHG Hotel",4484 4444
Premier Inn Doha Education City Hotel,4007 8333
Ivory Inn Hotel Doha,4444 1470
"Central Inn Souq Waqif, Doha",4419 2111
Treffen House Doha,4446 2222
Al Mansour Suites Hotel,4020 8400
"Marsa Malaz Kempinski, The Pearl - Doha",4035 5555
"Mandarin Oriental, Doha",4008 8888
Millennium Hotel Doha,4424 7777
Ezdan Hotel,4496 9111
The St. Regis Doha,4446 0000
Hyatt Regency Oryx Doha,4141 1234
Best Western Plus Ontario Airport & Convention Center,(909) 937-6800
Sheraton Ontario Airport Hotel,(909) 937-8000
Residence Inn Ontario Airport,(909) 937-6788
Hilton Garden Inn Grand Prairie at EpicCentral,(682) 428-7311
Hilton Garden Inn Dallas/Addison,(972) 233-8000
Spark by Hilton Grand Prairie,(972) 988-8989
Comfort Suites Grand Prairie - Arlington North,(214) 518-6776
DoubleTree by Hilton Hotel Dallas - Farmers Branch,(972) 506-0055
Arya Inn and Suites,(972) 488-0800
Home2 Suites by Hilton Dallas Grand Prairie,(972) 606-1111
DoubleTree by Hilton Hotel Dallas - Love Field,(214) 357-8500
La Quinta Inn & Suites by Wyndham Dallas Grand Prairie South,(214) 705-2815
"Holiday Inn Express & Suites Dallas NW - Farmers Branch, an IHG Hotel",(469) 862-3500
Hilton Garden Inn Dallas Lewisville,(972) 459-4600
"Holiday Inn Express & Suites Dallas NE - Allen, an IHG Hotel",(972) 727-2000
La Quinta Inn & Suites by Wyndham Dallas Grand Prairie North,(469) 999-0875
Hyatt Place Dallas/North Arlington/Grand Prairie,(972) 988-6800
Tru by Hilton Grand Prairie,(469) 460-7300
Residence Inn Dallas Grand Prairie,(972) 641-2110
Red Roof PLUS+ Dallas - Addison,(972) 991-8888
DoubleTree by Hilton Hotel Dallas - Campbell Centre,(214) 691-8700
Executive Inn,(972) 613-5000
Best Western Plus Arlington North Hotel & Suites,(817) 633-6311
Lonestar Inn & Suites,(806) 857-3191
"Motel 6 Grand Prairie, TX - Interstate 30",(972) 641-3021
Comfort Suites NW Dallas Near Love Field,(214) 350-4011
"Holiday Inn Express & Suites North Dallas at Preston, an IHG Hotel",(972) 404-4500
Hyatt Place Dallas/The Colony,(972) 625-2300
Virgin Hotels Dallas,(469) 359-7700
"Staybridge Suites Dallas - Grand Prairie, an IHG Hotel",(972) 546-4444
Wyndham DFW Airport,(972) 957-7455
Wingate by Wyndham Dallas Love Field,(214) 531-6127
"Candlewood Suites Dallas NW - Farmers Branch, an IHG Hotel",(469) 862-3400
Embassy Suites by Hilton Dallas Market Center,(214) 630-5332
Fairfield Inn & Suites Dallas Park Central,(972) 437-9905
"Motel 6 Dallas, TX - Farmers Branch",(972) 620-7333
Lux Hotel and Spa Trademark Collection by Wyndham,(817) 633-4000
Sheraton Suites Market Center Dallas,(214) 747-3000
Homewood Suites by Hilton Dallas The Colony,(469) 388-1120
Days Inn by Wyndham Market Center Dallas Love Field,(214) 270-1389
"Candlewood Suites Grand Prairie - Arlington, an IHG Hotel",(214) 412-1022
Quality Inn & Suites,(972) 602-9400
The Westin Dallas Park Central,(972) 385-3000
Extended Stay America Select Suites - Dallas - Farmers Branch,(972) 385-6006
Hyatt House Dallas/Uptown,(214) 965-9990
Hilton Garden Inn Dallas/Arlington South,(817) 557-8233
Locale Victory Park - Dallas,(512) 580-7606
Hyatt House Dallas/Lincoln Park,(214) 696-1555
