Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Kroger Bakery,"150 W 161st St, Westfield, IN 46074, USA",3,2,,(317) 867-6314,+1 317-867-6314,https://www.kroger.com/stores/grocery/in/westfield/161st-spring-mill-kroger/021/00970?cid=loc_02100970_other,,2,OPERATIONAL,"150 West 161st Street, Westfield",86GM2RCQ+RC,150 (street_number); West 161st Street (route); Westfield (locality); Westfield Washington Township (administrative_area_level_3); Hamilton County (administrative_area_level_2); Indiana (administrative_area_level_1); United States (country); 46074 (postal_code),Nice little bakery within Kroger.  Always helpful and daily offerings.  They now have fresh pretzels which is nice!; 
Supermercado Express Guaynabo,"19 Albolote Ave, Guaynabo, 00969, Puerto Rico",5,10,,(787) 472-9777,+1 787-472-9777,,,,CLOSED_PERMANENTLY,"19 Albolote Avenue, Guaynabo",77CM9V7P+9H,19 (street_number); Albolote Avenue (route); Guaynabo barrio-pueblo (sublocality_level_1); Guaynabo (locality); Guaynabo (administrative_area_level_2); Guaynabo (administrative_area_level_1); Puerto Rico (country); 00969 (postal_code),"Excellent service! Recommended.; Great selection and high quality; Great!!; My husband and I are elderly and we cannot go out all the time to look for what we need. La Cosecha has been a blessing with the delivery service. Everything arrives to us on time and fresh. For my daughter's wedding anniversary we sent her some wines and cheeses. Quality wines and very good prices. We recommend it!; I finally found a supermarket to get meats prepared like at home. The cuts of meat are of the highest quality; the tasty turbot skewers😋, The steaks in chimichurri solved this long weekend for the family barbecue. The service is very good."
Supermercado GardenMar,"9VVH+XQC, Cll Brazil, Guaynabo, 00966, Puerto Rico",4.6,266,,(787) 783-3573,+1 787-783-3573,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 8:00 AM – 1:00 PM,,OPERATIONAL,"9VVH+XQC, Calle Brazil, Guaynabo",,"9VVH+XQC (plus_code); Calle Brazil (route); Pueblo Viejo, Guaynabo, Puerto Rico (sublocality_level_1); Guaynabo (locality); Pueblo Viejo (administrative_area_level_2); Guaynabo (administrative_area_level_1); Puerto Rico (country); 00966 (postal_code)","I was passing by and a Boar's Head announce and stopped. I look inside the supermarket and order a turkey sandwich. Wow! Amazing!; Gardenmar is a neighborhood staple. Here you’ll find everything you need without the annoyance and bustle of the normal supermarkets. Also functions as a specialty market, carrying seasoned meats, making Boar’s head sandwiches with a great deli of the same brand. The sandwich lady is so nice by the way! Along with everyone who works behind the meat counter.

The meats of the deli always taste fresh. They also have the Mard brand breads baked fresh daily. Those are the best. If you see one there grab one. The cashier and other staff are always friendly and attentive. Super recommend!!; Good selection of brands and items; Quality food and service. A trifle blt expensive.; Excellent sandwiches, good quality in the meat and produce.
Supermarket was clean, well organized and well stoked."
Supermercado Agranel,"PR-834 Km 2.5, Bo Hato Nuevo, Guaynabo 00971, Puerto Rico",4.5,148,,(787) 731-2186,+1 787-731-2186,,Monday: 6:30 AM – 7:00 PM; Tuesday: 6:30 AM – 7:00 PM; Wednesday: 6:30 AM – 7:00 PM; Thursday: 6:30 AM – 7:00 PM; Friday: 6:30 AM – 7:00 PM; Saturday: 6:30 AM – 7:00 PM; Sunday: 6:00 AM – 12:00 PM,,OPERATIONAL,"PR-834 Km 2.5, Bo Hato Nuevo",77CM8V4W+37,Hato Nuevo (administrative_area_level_2); Guaynabo (administrative_area_level_1); Puerto Rico (country); 00971 (postal_code),"I found some Keto friendly ingredients that I couldn't find in Walmart. So that was a good surprise.; Very well stocked, fresh produce, good meat department & friendly staff; Great products, great cystimer service.; Good place with friendly employees; Very good"
Club Vida Saludable,"CRHC+F8W, PR-866, Levittown, Toa Baja 00952, Puerto Rico",5,1,,(787) 672-3948,+1 787-672-3948,,Monday: 6:00 AM – 7:00 PM; Tuesday: 6:00 AM – 7:00 PM; Wednesday: 6:00 AM – 7:00 PM; Thursday: 6:00 AM – 7:00 PM; Friday: 6:00 AM – 7:00 PM; Saturday: 6:00 AM – 7:00 PM; Sunday: 8:00 AM – 1:00 PM,,OPERATIONAL,"CRHC+F8W, Puerto Rico 866, Levittown",,CRHC+F8W (plus_code); Puerto Rico 866 (route); Levittown (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00952 (postal_code),
GingerToGo,"nivel, local #23, #59 Avenida Ramón Ríos Román, Sabana Seca, Toa Baja 00952, Puerto Rico",4.8,4,,(787) 344-8205,+1 787-344-8205,,Monday: 5:30 AM – 6:00 PM; Tuesday: 5:30 AM – 6:00 PM; Wednesday: 5:30 AM – 6:00 PM; Thursday: 5:30 AM – 6:00 PM; Friday: 5:30 AM – 6:00 PM; Saturday: 7:30 AM – 5:00 PM; Sunday: 8:00 AM – 12:00 PM,,OPERATIONAL,"local #23, nivel, #59 Avenida Ramón Ríos Román, Sabana Seca",77CMCRJ8+2X,local #23 (point_of_interest); #59 (street_number); Avenida Ramón Ríos Román (route); segundo (sublocality_level_1); Sabana Seca (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00952 (postal_code),"Always excellent service and quality, there are many clubs but none like this!; ; ; "
Junior Mini Market,"sabana seca carr, CRM6+69V, 867, Sabana Seca, Toa Baja 00952, Puerto Rico",4.8,23,,,,,Monday: 7:00 AM – 7:30 PM; Tuesday: 7:00 AM – 7:30 PM; Wednesday: 7:00 AM – 7:30 PM; Thursday: 7:00 AM – 7:30 PM; Friday: 7:00 AM – 7:30 PM; Saturday: 7:00 AM – 7:30 PM; Sunday: 9:00 AM – 6:00 PM,,OPERATIONAL,"CRM6+69V, sabana seca carr, 867, Sabana Seca",,CRM6+69V (plus_code); 867 (route); Sabana Seca (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00952 (postal_code),I was passing by the aria and it was perfect for the occasion. I recommend it.; The owners are very humble and excellent.; Give everything you are looking for a bit; Good attention and courtesy; Excellent mini market and excellent service
Supermercado Mi Casa Ayala,"CQVF+6MR, Cll Principal, Toa Baja, 00949, Puerto Rico",4.4,49,,(787) 513-6247,+1 787-513-6247,,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 6:00 AM – 10:00 PM,,OPERATIONAL,"CQVF+6MR, Calle Principal, Toa Baja",,CQVF+6MR (plus_code); Calle Principal (route); Ingenio (sublocality_level_1); Toa Baja (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Well stocked, reasonable prices, courteous staff.; Nice place to get milk soda dog food.; Humble place... they always remember who I am....; Great; When I arrive in Puerto Rico, I visit Mi Casita, good prices, good service. Thank you Mr. Samuel for your kindness."
Cenatur,"2748-2778 Calle Adonis, Toa Baja, 00949, Puerto Rico",4.7,73,,(787) 795-5590,+1 787-795-5590,,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"2748-2778 Calle Adonis, Toa Baja",77CMCRXF+G4,2748-2778 (street_number); Calle Adonis (route); 2da Sección (neighborhood); Toa Baja (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"I visited this business 2 days the same day while I was on vacations in the island and both times I had an amazing service, information and products I was looking for. Lily provided the best customer service.; Great natural products,  i got gallbladder stone pills. Low sugar products. Gluten free flour, papaya pills,  always stocks for this products; Good healthy products:  meat, bread and teas.; Great variety of products for those trying to be more healthy!; Great very profetional with valuable information of medicine,prices are very good medicine on hand. The best."
El Resuelve Mini-Market,"CRRC+GMC, Levittown, Toa Baja 00949, Puerto Rico",4.4,30,,(787) 795-7831,+1 787-795-7831,,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: Closed,,OPERATIONAL,"CRRC+GMC, Levittown",,CRRC+GMC (plus_code); 4ta Sección (neighborhood); Mansión del Mar (locality); Mameyal (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Everything you need in a pinch; Excellent treatment by the people who run the place. Furthermore, the cleanliness and organization of it and its merchandise stand out at first glance. They have a wide variety of items and very cold beers. I recommend it !!!; They always help me, they are very friendly, they have a variety of things for what you need.; There is everything and very attentive; Good for certain Emergencies!"
Famcoop Levittown - Supermercado Ramos,"Boulevard Levittown, J2717, Toa Baja, 00949, Puerto Rico",4.6,412,,(787) 784-7849,+1 787-784-7849,,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 8:00 PM; Saturday: 6:00 AM – 8:00 PM; Sunday: 7:00 AM – 6:00 PM,,OPERATIONAL,"Boulevard Levittown, J2717, Toa Baja",77CMCRWF+8V,Toa Baja (locality); 2da Sección (neighborhood); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Nice place very clean but they have lots of different things; Best little supermarket in town.  You can find high quality butchered meats, fresh vegetables, spices and lots more!; Best chimichurri EVER! It's done in-house and the guys at the meat counter are the best!; Excellent. People are very friendly. The meat department is very nice.; They are our neighbors for Years and have always greeted his customers every time he is present there"
Walmart Supercenter,"Pr-2 Int. 165 Media Luna Ward, Toa Baja, 00949, Puerto Rico",4.4,10200,,(787) 641-5656,+1 787-641-5656,https://www.walmart.com/store/2346-toa-baja-pr,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 6:00 AM – 11:00 PM,1,OPERATIONAL,"Pr-2 Int. 165 Media Luna Ward, Toa Baja",77CMCP7W+66,Pr-2 Int. 165 Media Luna Ward (route); Toa Baja (locality); Media Luna (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Lines are crazy long plus most of the employees are using their phone, being distracted of everything even sending texts, watching movies and using YouTube. I just cannot believe how rude they are and very unprofessional; Great place I alway go here to park take the fairy to old San Juan. Great food trucks and food as well..; Bought a battery on 2022 for $119. That's without tax, and it lasted me 22 months, but it has a 3-year warranty. I went with the sales receipt to customer service, and they replaced the battery at no charge. Be mindful to check first that battery is available at the rack. This batteries go fast.; Excellent place to find all the groceries and home accessories.  The service Walmart 2 Walmart is great, fast and secure.; As usual, hundreds of people waiting to checkout they have 3 cashier and ask you to use the self checkout. But get no discount for working for them. Took longer to check out then to get my items.."
Los Brothers La Tiendita,"CQ3C+334, Calle Principal, Toa Baja, 00949, Puerto Rico",5,4,,,,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 5:00 PM,,OPERATIONAL,"CQ3C+334, Calle Principal, Toa Baja",,CQ3C+334 (plus_code); Calle Principal (route); Urbanización Santa María (neighborhood); Toa Baja (locality); Candelaria (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),Everything you need for the home; Cheverisimo; ; 
Colmado el Primo,"Av. Campanilla, Villa Esperanza, Toa Baja 00949, Puerto Rico",4.6,15,,,,,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 6:00 PM; Sunday: Closed,,OPERATIONAL,Avenida Campanilla,77CMCQG9+4W,Avenida Campanilla (route); Villa Esperanza (locality); Media Luna (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Excellent service by the owner.  Great produce of fruits and vegetables.  Accesible prices.; You already know the best in Campanella, fruits, vegetables, juices, everything, but you can find everything at the primo.; Very good... Super fabulous. Ok; They serve super well!! And everything in good condition!💯; Very good natural games, worth it"
Ríos Minimarket & Baby Center-WIC,"1567 PR-868, Toa Baja, 00949, Puerto Rico",5,13,,(787) 702-1521,+1 787-702-1521,,Monday: Open 24 hours; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"1567 Puerto Rico 868, Toa Baja",77CMFR28+FP,1567 (street_number); Puerto Rico 868 (route); 1ra Sección (neighborhood); Toa Baja (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Great service; Excellent Service, 👌; Excellent service, she helped me choose all the little things, and she also has other things and variety.; Very good I recommend them 👍 👌 😉; Excellent"
Supermarket Agranel Express Ingenio,"CQVF+7JH, Ingenio, Toa Baja 00949, Puerto Rico",4.6,128,,,,,Monday: 6:00 AM – 9:00 PM; Tuesday: 6:00 AM – 9:00 PM; Wednesday: 6:00 AM – 9:00 PM; Thursday: 6:00 AM – 9:00 PM; Friday: 6:00 AM – 9:00 PM; Saturday: 6:00 AM – 8:00 PM; Sunday: 6:00 AM – 8:00 PM,,OPERATIONAL,"CQVF+7JH, Ingenio",,CQVF+7JH (plus_code); Ingenio (sublocality_level_1); Ingenio (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Real nice place but a little bit too small for a supermarket it's more like a convenience store; Very good and small super market, it is a comonity, market,  five star.; The employees treat customers very well.; A place that offers a variety of products for consumption such as drinks, meats, canned goods, snacks, sweets, etc. They sell baked bread, sandwiches, oatmeal, coffee, etc. The service is very good and they have good parking.; Good treatment and good service. I have had a good experience every time I visit.👏👍"
Colmado de Joito,"CQCQ+RHQ, Cll Las Flores, Candelaria Arenas, Toa Baja 00949, Puerto Rico",4.6,25,,,,,Monday: 12:00 – 10:00 PM; Tuesday: 12:00 – 10:00 PM; Wednesday: 12:00 – 10:00 PM; Thursday: 12:00 – 10:00 PM; Friday: 12:00 – 10:00 PM; Saturday: 12:00 – 10:00 PM; Sunday: 12:00 – 10:00 PM,,OPERATIONAL,"CQCQ+RHQ, Calle Las Flores, Candelaria Arenas",,CQCQ+RHQ (plus_code); Calle Las Flores (route); Candelaria Arenas (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Awesome staff good service area not so great; Durooo; After 2 years without visiting, I returned and shared with good friends and had a great time in a healthy and pleasant environment...I would visit again...Thank you; Comfortable, quiet family place and have a good time...👌; It has always been a good place to relax and its new renovation makes it an excellent place in the area"
The Holsum Store,"CQ68+45P, Candelaria, Toa Baja 00949, Puerto Rico",4.6,456,,(787) 251-8300,+1 787-251-8300,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 7:00 PM; Friday: 7:00 AM – 7:00 PM; Saturday: 7:00 AM – 7:00 PM; Sunday: 9:00 AM – 6:00 PM,,OPERATIONAL,"CQ68+45P, Candelaria",,CQ68+45P (plus_code); Candelaria (locality); Candelaria (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Nice place.  Good service; very good prices and variety. but they are already converting it into a supermarket.; Delicious treats and bread in discount. Buying bread for sandwiches in this store is really cheap compared to other places when you buy from discount.
Really good 👌🏼; Nice assortment of Holsum sweet products and many more, with big savings and deals on pastry and many bakery individually packed snacks perfect for schools. I love this small shop; Excellent store that has many treats made by Holsum and they have other items that save you money and time by buying it there and not having to go to another shop..."
Health Food and Products,"CRVF+QP2, Mansión del Mar, Toa Baja 00949, Puerto Rico",4.4,5,,(787) 273-5583,+1 787-273-5583,,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 6:00 AM – 6:00 PM; Thursday: 6:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: Closed,,OPERATIONAL,"CRVF+QP2, Mansión del Mar",,CRVF+QP2 (plus_code); 4ta Sección (neighborhood); Mansión del Mar (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Excellent!! First time visiting it, because I was in the area. Very clean and tidy. The employee was very friendly.; Good service and good prices; Good supplements.; ; "
Super Ahorros Eliud Toa Baja,"Cll Marginal Oeste, Toa Baja, 00949, Puerto Rico",5,3,,(787) 795-8850,+1 787-795-8850,https://facebook.com/SAEliudDistributor/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 8:00 AM – 4:00 PM; Sunday: Closed,,OPERATIONAL,"Calle Marginal Oeste, Toa Baja",77CMCRP7+PJ,Calle Marginal Oeste (route); Toa Baja (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),Great variety of products; ; 
Econo To Go,"Ave Comerio Carr 167, Levittown, Toa Baja 00949, Puerto Rico",1,1,,(787) 399-2363,+1 787-399-2363,https://levittown.econotogo.com/,Monday: 8:30 AM – 4:30 PM; Tuesday: 8:30 AM – 4:30 PM; Wednesday: 8:30 AM – 4:30 PM; Thursday: 8:30 AM – 4:30 PM; Friday: 8:30 AM – 4:30 PM; Saturday: 8:30 AM – 4:30 PM; Sunday: 8:30 AM – 4:30 PM,,OPERATIONAL,Avenue Comerio Carr 167,77CMCRRM+JX,Carr 167 (subpremise); Avenue Comerio (route); Levittown (locality); Buena Vista (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"The Econo to go service in Levittown is the worst I have ever experienced, I had to wait 8 hours for the purchase delivery, it is ridiculous.  The Econo to go La Mina in Pajaros if I could give it 10 stars I would give it, they were very punctual, everything was very organized and the staff were all very nice."
Supermercado San José,"9PXX+9FF, Toa Baja, 00949, Puerto Rico",5,1,,,,,,,OPERATIONAL,"9PXX+9FF, Toa Baja",,9PXX+9FF (plus_code); Toa Baja (locality); Media Luna (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),
Super Ahorro Eliud Ingenio,"CQRF+VQ8, Ingenio, Toa Baja 00949, Puerto Rico",4.5,17,,(787) 794-2056,+1 787-794-2056,https://facebook.com/SAEliudDistributor/,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"CQRF+VQ8, Ingenio",,CQRF+VQ8 (plus_code); Ingenio (sublocality_level_1); Ingenio (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"The girl who attends is super attentive, responsible, excellent service ♥️; It is no longer Eliud, it is a WIC program. I will be grateful if you helped me get the milk formula for my premature granddaughter. THANK YOU. I recommend it.; I loved it and the girl was very attentive Dlbm; Very good; The best first class service."
EL MANDRIL,"9QW3+WR6, San José, Toa Baja 00949, Puerto Rico",4.5,8,,,,,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 7:00 AM – 8:30 PM; Friday: 7:00 AM – 8:30 PM; Saturday: 7:00 AM – 8:30 PM; Sunday: 8:00 AM – 7:00 PM,,OPERATIONAL,"9QW3+WR6, San José",,9QW3+WR6 (plus_code); San José (locality); Media Luna (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),I liked it; Good deal; You find almost everything.; ; 
La Esquina Mini Market Levittown,"CRJF+JGF, C. José E. Pedreira, HZ1, Toa Baja 00949, Puerto Rico",5,1,,,,,Monday: 1:00 – 7:00 PM; Tuesday: 1:00 – 7:00 PM; Wednesday: 1:00 – 7:00 PM; Thursday: 1:00 – 7:00 PM; Friday: 1:00 – 7:00 PM; Saturday: 1:00 – 7:00 PM; Sunday: Closed,,OPERATIONAL,"CRJF+JGF, Calle José E. Pedreira, HZ1",,CRJF+JGF (plus_code); Calle José E. Pedreira (route); Sabana Seca (sublocality_level_1); HZ1 (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),
Colmado tu vecino,"20 Cll Ruiseñor, Toa Alta, Toa Baja 00949, Puerto Rico",5,1,,,,,Monday: 7:00 AM – 7:00 PM; Tuesday: 7:00 AM – 7:00 PM; Wednesday: 7:00 AM – 7:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 5:00 PM,,OPERATIONAL,"20 Calle Ruiseñor, Toa Alta",77CMCQ3C+43,20 (street_number); Calle Ruiseñor (route); Toa Alta (locality); Candelaria (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),
Colmado Elme,"CRJG+CGM, Cll Luz, Sabana Seca, Toa Baja 00949, Puerto Rico",5,2,,,,,,,OPERATIONAL,"CRJG+CGM, Calle Luz, Sabana Seca",,CRJG+CGM (plus_code); Calle Luz (route); Sabana Seca (sublocality_level_1); Sabana Seca (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),; 
Bliss Nutrition,"11 Calle José de Diego, Toa Baja, 00949, Puerto Rico",5,1,,,,,Monday: 6:00 AM – 7:00 PM; Tuesday: 6:00 AM – 7:00 PM; Wednesday: 6:00 AM – 7:00 PM; Thursday: 6:00 AM – 7:00 PM; Friday: 6:00 AM – 7:00 PM; Saturday: 7:00 AM – 1:00 PM; Sunday: Closed,,OPERATIONAL,"11 Calle José de Diego, Toa Baja",77CMCRQG+MW,11 (street_number); Calle José de Diego (route); 6ta Sección (neighborhood); Toa Baja (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),
Liana Food Inc.,"Candelaria, Toa Baja 00949, Puerto Rico",4.6,12,,(787) 786-4120,+1 787-786-4120,https://www.lianafoods.com/,Monday: 7:00 AM – 4:00 PM; Tuesday: 7:00 AM – 4:00 PM; Wednesday: 7:00 AM – 4:00 PM; Thursday: 7:00 AM – 4:00 PM; Friday: 7:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,Candelaria,77CMCQ56+QF,Candelaria (locality); Candelaria (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Overnight Parking available,be on appointment time good for me; We must be careful to read the contracts in this company carefully before working here. There has been a lot of demand with several employees who were here who are not there. Why do they offer you a contract stipulated for 9 months and it is two weeks and then they do not need you, be careful.; Excellent very good employees 10/10; Very nice Eliana to work with; Lots of variety"
W Market,"70 Blvr. Bruno Cruz, Toa Baja, 00949, Puerto Rico",4.9,8,,(787) 994-8764,+1 787-994-8764,https://m.facebook.com/wmarketpr?mibextid=LQQJ4d,Monday: 6:00 AM – 8:00 PM; Tuesday: 6:00 AM – 8:00 PM; Wednesday: 6:00 AM – 8:00 PM; Thursday: 6:00 AM – 8:00 PM; Friday: 6:00 AM – 8:00 PM; Saturday: 6:00 AM – 8:00 PM; Sunday: 6:00 AM – 8:00 PM,,OPERATIONAL,"70 Bulevar Bruno Cruz, Toa Baja",77CMCPVW+PM,70 (street_number); Bulevar Bruno Cruz (route); Toa Baja (locality); Toa Baja (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"I've been several times and I love it!! I have used the Laundromat and it is comfortable, the machines are new, it has air conditioning, pleasant music, etc.  The best thing about this place is that while you wash clothes you can do your errands and they have a wide variety of groceries and other items in general.; Excellent market to buy everything in Toa Baja Pueblo. Provisions, wines, beers and liquors. Car supplies, hot dogs, freshly brewed coffee, game room and laundry. Everything and at a very good price.; Where you find everything in one place.  Their employees serve you with respect and friendliness.; We always stop before starting our work day to have our coffee! No one else tastes the same!
Recommended, there is a little bit of everything and the girls are super friendly👏🏼
Even washing machines have water filters! 🔝; A solve!
The sobao bread from there has me crazy...yummy!
And the best thing…You walk in there and feel like family.
Recommended!"
Maxxima Nutrición,"Maxxima Nutrición, Toa Baja, 00949, Puerto Rico",4.9,29,,(787) 673-2323,+1 787-673-2323,https://jeromiekeyla.goherbalife.com/es-pr,Monday: 5:00 AM – 8:00 PM; Tuesday: 5:00 AM – 8:00 PM; Wednesday: 5:00 AM – 8:00 PM; Thursday: 5:00 AM – 8:00 PM; Friday: 5:00 AM – 8:00 PM; Saturday: 7:00 AM – 4:00 PM; Sunday: 8:00 AM – 3:00 PM,,OPERATIONAL,"Maxxima Nutrición, Toa Baja",77CMCQ3R+HH,Maxxima Nutrición (point_of_interest); Toa Baja (locality); Candelaria (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"Loved it. Protein Batita was awesome so were the Galletas. Really makes you feel good.; Great place ! 100% recomendado; Very good; First time visiting and I loved it. Very helpful and friendly staff.; Of all the places I visited for a Mega Te, this is where they do it best. The attention is excellent"
Dulces Ri-Cos,"CRR7+G85, Calle Dr. Fontyguillot, Toa Baja, 00949, Puerto Rico",,,,,,,,,OPERATIONAL,"CRR7+G85, Calle Dr. Fontyguillot, Toa Baja",,CRR7+G85 (plus_code); Calle Dr. Fontyguillot (route); 5ta Sección (neighborhood); Toa Baja (locality); Sabana Seca (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),
Colmado la Esquinita (K-dena de ahorros),"50 Avenida Candelaria, Candelaria, Toa Baja 00949, Puerto Rico",4.7,3,,(939) 835-8977,+1 939-835-8977,,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: 7:00 AM – 8:00 PM,,OPERATIONAL,"50 Avenida Candelaria, Candelaria",77CMCQ8H+R6,50 (street_number); Avenida Candelaria (route); Candelaria (locality); Candelaria (administrative_area_level_2); Toa Baja (administrative_area_level_1); Puerto Rico (country); 00949 (postal_code),"They have everything and good prices; The best store of all, good service and its employees are sweet.; "
