Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
TABÚ,"192 Cll Segarra, San Juan, 00920, Puerto Rico",4.2,77,,(787) 624-0167,+1 787-624-0167,http://www.facebook.com/tabuclubpr/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 10:00 PM – 2:00 AM; Friday: 10:00 PM – 2:00 AM; Saturday: 10:00 PM – 2:00 AM; Sunday: 10:00 PM – 1:00 AM,2,OPERATIONAL,"192 Calle Segarra, San Juan",77CMCWF4+87,192 (street_number); Calle Segarra (route); Gobernador Piñero (sublocality_level_1); San Juan (locality); Gobernador Piñero (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00920 (postal_code),"Tabú is an absolute gem in Puerto Rico! As a local, I can proudly say that this venue stands out for its unique international vibe and passionate local ownership. The historical significance of this place is undeniable, having hosted countless well-known talents that have graced the stage. The recently revamped building is absolutely stunning, offering a versatile environment that prioritizes safety without sacrificing the incredible experience. Tabú is a must-visit for anyone looking for an unforgettable night out in Puerto Rico. Highly recommended!; Place is on the expensive side for drinks but the inside is clean and looks proper for a club. Sound is proper, lights are proper, VIP is nice. Large building. Good security.; I would give them 10 stars if available!!!! As soon as I entered this nightclub I knew it was going to be GREAT! The staff is super friendly from the guards in the entrance, to the bartenders, to the owner... All of them made sure we had a great time! The drinks are awesome and the price can't be beat!!! I highly recommend this nightclub if you want to have a great local puertorrican experience!; Needs to be upgraded . Needs more restrictions on minors. Poor bathroom areas needs more security.
Needs local restaurants an ATM nearby. Looks creepy. Dark alleys.
Update...hopefully it does upgrade after all the problems the other weekend.; It was super comfortable!! I had a blast!"
Old San Juan,"FV8J+RJ6, San Juan, 00901, Puerto Rico",5,21,,,,,,,OPERATIONAL,"FV8J+RJ6, San Juan",,FV8J+RJ6 (plus_code); San Juan Antiguo (sublocality_level_1); San Juan (locality); Catedral (administrative_area_level_3); San Juan Antiguo (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00901 (postal_code),I love the old world charm and architecture of the city. We arrived by cruise ship so we didn’t have much time but really left impression on us. We went on a mini tour lots of monuments. Also stop by the birthplace of the piña colada. We want to come back for a longer stay so much more to explore.; We LOVED our day in Old San Juan. Lots of eating and drinking and shopping. The people were super friendly. Great fun way to spend a day.; Old San Juan is a really nice place to visit and there are a lot of stores and restaurants to enjoy. The colorful  buildings and surrounding scenery are very pleasant. The cobble stone streets are really unique but not always maintained. Just be aware that this area caters to tourists so the prices can be several times higher than at local stores. The stores also close by five or six in the afternoon. There are usually plenty of police officers around to provide security.; So nice; The weather was amazing and it was nice to see different historical landmarks
La Vergüenza Viejo San Juan,"280 Calle Norzagaray, San Juan, 00901, Puerto Rico",4.4,2405,,(939) 415-4367,+1 939-415-4367,http://laverguenzapr.com/,Monday: 11:00 AM – 12:00 AM; Tuesday: 11:00 AM – 12:00 AM; Wednesday: 11:00 AM – 12:00 AM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 11:00 AM – 12:00 AM; Sunday: 11:00 AM – 12:00 AM,2,OPERATIONAL,"280 Calle Norzagaray, San Juan",77CMFV9P+56,280 (street_number); Calle Norzagaray (route); San Juan Antiguo (sublocality_level_1); San Juan (locality); San Cristóbal (administrative_area_level_3); San Juan Antiguo (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00901 (postal_code),"We were recommended this restaurant by several people and we finally decided to give it a try and it met our expectations. Our server Andres/Anardy was amazing. We ordered every single dish he recommended and we were not disappointed! And let’s not forget the great view.; Went with a large group and the accommodated… even though we had to climb all the way to the 3rd floor (only issues for couple of older folks). Good Puertorican food and service was good (like most restaurants in San Juan… orders take time to serve).; The staff are very nice and rather quick to get your food to you. I was a bit disappointed by the Mofongo because it could have used more of the base soup/sauce to balance the starch. This is a preference thing rather than a quality concern. Quality wise, the shrimp were well cooked, the seasoning was great, and the mashed plantain was exactly how I imagined it would be! The portion was also plentiful at $23 to be split with my friend and for us to be satisfied. The atmosphere was okay, though there are three floors to choose from and the first floor wasn’t my favorite.; Great vibes, amazing views and the food and drinks were superb.  Could have stayed on the rooftop bar for hours without knowing.; Decided to stop by after watching a few vlogs that recommended La Vergüenza and it did not disappoint. Our waiter was very welcoming and helpful. Unfortunately their light was out on our visit so certain foods were off the menu. But we still had great options. The passion fruit mojito was very good with real passion fruit, to eat we had the octopus and shrimp salad, mofongo de carne frita and tostones. I definitely recommend if you’re nearby and I wish we would’ve gotten our waiter’s name, very cool guy!"
LA FACTORIA,"103 C. de San Francisco, San Juan, 00901, Puerto Rico",4.6,13,,,,,,,OPERATIONAL,"103 Calle de San Francisco, San Juan",77CMFV8J+4W,103 (street_number); Calle de San Francisco (route); San Juan Antiguo (sublocality_level_1); San Juan (locality); Catedral (administrative_area_level_3); San Juan Antiguo (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00901 (postal_code),"You must come here if you’re in Puerto Rico. This is my second time in San Juan and I made it a point to come back to La Factoria. They have three different sections which all give off different vibes and the drinks are just amazing. It was my first time ordering food which was also so delicious. It’s a must try when in the area!; I didn’t order any food. But the drinks are SOLID considering they have one of the best mixologists IN THE WORLD behind the bar. The salsa ATMOSPHERE IS WHERE YOU NEED TO BE IF YOU COME TO PR! Period. Full stop!; The rum punch is the best I’ve ever had. Definitely one of the best bar programs anywhere. Go every day if you can.; The different atmospheres are really nice and innovative but it’s to crowded; Young people committed to their work. They treated us spectacularly, they showed us the place, they told us their story, uuuuffff! Excellent!!! 💯 Recommended!"
El Atico,"148 C. de San Sebastián, San Juan, 00901, Puerto Rico",3.7,3,,,,,,,OPERATIONAL,"148 Calle de San Sebastián, San Juan",77CMFV8M+W3,148 (street_number); Calle de San Sebastián (route); San Juan Antiguo (sublocality_level_1); San Juan (locality); Mercado (administrative_area_level_3); San Juan Antiguo (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00901 (postal_code),We had amazing cocktails here. Really unique drinks and a great atmosphere in the second floor of an old Spanish villa.; The service was very good but the DJ seemed like he didn't know what he was doing. I don't know if I was at a bar or a funeral.; 
"Mundo aparte 2, san juan puerto rico","FV9P+M32, Calle paseo estarda, San Juan, 00901, Puerto Rico",4.8,28,,(939) 289-5608,+1 939-289-5608,,,,OPERATIONAL,"FV9P+M32, Calle paseo estarda, San Juan",,FV9P+M32 (plus_code); Calle paseo estarda (route); San Juan Antiguo (sublocality_level_1); San Juan (locality); San Cristóbal (administrative_area_level_3); San Juan Antiguo (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00901 (postal_code),"Nice little bar right on the water in the La Perla neighborhood. Wouldn’t really go at night but was good during the day. Not to much of a selection but good for a cold drink after walking Castillo San Felipe del Morro. Service was friendly. I would return.; One of my favorite spots to watch the surf, right next to The Bowl (which was recently painted by a local artist.) Family owned and operated. Quality food with generous portions & cold drinks. (Try the carne frita with mamposteao, ¡QUE RICO!🍽) Salsa music or DJ on the weekends.🎶❤️🇵🇷🌊🌈; Fantastic view, good drinks, right on the water. Beautiful up and coming community. Totally worth a visit.; Stopped in for lunch. Food was fresh and large portions. Classic American ""Chinese"" fare. Drinks were awesome.

We were looking for a different place but so glad we found Mundo. Server was very attentive and really seemed like she wanted us to be there.

A truly lovely place.; Beautiful place great people love the vibes ❤️I will be back in the future for sure"
Amazónico Night Club,"1855 C. Loíza, San Juan, 00911, Puerto Rico",3,12,,,,,,,OPERATIONAL,"1855 Calle Loíza, San Juan",77CMFW2R+GR,1855 (street_number); Calle Loíza (route); Santurce (sublocality_level_1); San Juan (locality); Parque (administrative_area_level_3); Santurce (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00911 (postal_code),"One of the most inefficient clubs I’ve ever seen. Would partially let parties in and leave two or three people outside when they were clearly in a group. No organization whatsoever. Waited 40 minutes at the front of the line with the bouncers staring straight at us, just for them to tell us our friend with shorts couldn’t come in. I understand dress code, but they were letting plenty of people with “tables” in with shorts. This is only one out of countless bars/clubs on this amazing street, don’t waste your time here.; This place has an inside patio’s door that gets open every few seconds, and the music gets out blasting into their neighbors’ homes until 5am some days of the weekend. Between the ultra loud music and the people yelling, this “club” has disrupted the peace of their neighbors (who have been there for generations) in a very disgusting manner. This should be illegal.; from thursday to saturday, they blast reggaeton nonstop all night long right next to where elderly people have resided for decades. shameful and utterly disrespectful; Love this place! 5 stars (but needs better baño situation. Line is always brutall. ppl will buy more liquor if they can pee faster lol); 👍👍👍 not a bad place even with a line waiting to get in I guess if you got the right look they just let you go right in had fun good drinks especially for me not even being from around here home for me is NYC"
Marilyn's Place,"100 C. de San Francisco, San Juan, 00901, Puerto Rico",4.4,303,,,,https://www.instagram.com/marilyns_placevsj?igsh=MWh5endmOGdieDk1Zg==&utm_source=qr,Monday: Closed; Tuesday: 12:00 AM – 9:00 PM; Wednesday: 12:00 – 9:00 PM; Thursday: 12:00 – 9:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 12:00 PM – 12:00 AM; Sunday: 12:00 – 6:00 PM,,OPERATIONAL,"100 Calle de San Francisco, San Juan",77CMFV8J+3V,100 (street_number); Calle de San Francisco (route); San Juan Antiguo (sublocality_level_1); San Juan (locality); Catedral (administrative_area_level_3); San Juan Antiguo (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00901 (postal_code),"Little hole in the wall with barely 8 bar seats, but decent seating outside. The mojitos were the best we had the entire week in PR. They were boozy, fresh and reasonably priced. The passionfruit mojito wasn't made from concentrate and tasted like paradise in a glass. The bathrooms in the back were cool and worth checking out even if you don't have to go!; Been coming here for many years. Basically a nicely decorated hole in the wall with excellent drinks and comfort food. Dedicated to Marylin, with all sorts of memorabilia decorating the bar. Outdoor tables too. Drinks are made fresh, which is becoming a rare occurrence. Large TV plays concerts and videos, volume in low. Cannot park: you must walk here. It is well worth it. Very relaxing atmosphere with the tiniest bathrooms ever.; Piña Coladas were excellent. Small bar with friendly bartenders. Great alternative to Barrachina for piña coladas if it’s too busy.; Stopped in for Mojitos Mango, Strawberry and Passion fruit. Amazing 👏  strong and lively.  Came back to use tye restroom and order more drinks...love it here!!; A great place for drinks and appetizers either by yourself or with a few friends. Great service and drinks. Friendly and courteous staff. Do not know what to drink, just ask for recommendations and tell them the kind of drinks you like. By the way... they make excellent mojitos!"
Bar Catedral Rooftop | Old San Juan,"106 C. San José, San Juan, 00901, Puerto Rico",4.2,86,,(939) 588-4694,+1 939-588-4694,http://www.decanterhotel.com/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 5:00 – 10:00 PM; Friday: 5:00 – 11:00 PM; Saturday: 5:00 – 11:00 PM; Sunday: 4:00 – 10:00 PM,,OPERATIONAL,"106 Calle San José, San Juan",77CMFV8M+F2,106 (street_number); Calle San José (route); San Juan Antiguo (sublocality_level_1); San Juan (locality); Mercado (administrative_area_level_3); San Juan Antiguo (administrative_area_level_2); San Juan (administrative_area_level_1); Puerto Rico (country); 00901 (postal_code),"Nice rooftop - quite romantic. Views on rooftop are mostly of the catedral next door. They have wonderful cocktails. Mixology worthy.; Met & spoke with chef Chris. She is very passionate about what she does. The fish tiradito is something to rave about. Best dish I have tried on the island. Will return! The atmosphere is such a vibe. Very relaxing.; Every little detail is perfection, from the superb, creative and unique cocktails to the atmosphere, view, and service, this place is a slice of heaven like no other. It’s the ideal place to let go of the day and feel connected to inner joy. You can enjoy killer alcohol free versions of their cocktails that will knock your socks off as well. The food is sublime and prepared perfectly.; Amazing view. Pricey but you are going for the experience not the price right? Service was great. Nice breeze on the rooftop and killer views. Food list is very short so we only did drinks.; Great rooftop!!! You get to enjoy the view while having good bites, great drinks in a fun  ambiance ! You can choose between the bar on the 1st floor (ideal for date night) and the rooftop (layback Afro lounge music).
A little gem to add to your SJ trip 🇵🇷"
The Press Box Daiquiri Lounge,"1302 27th Ave, Gulfport, MS 39501, USA",4.6,153,,(228) 265-5559,+1 228-265-5559,https://thepressboxdaiquirilounge.com/#,Monday: Closed; Tuesday: 3:00 – 8:00 PM; Wednesday: 3:00 – 8:00 PM; Thursday: 3:00 – 11:00 PM; Friday: 3:00 – 11:00 PM; Saturday: 1:00 – 11:00 PM; Sunday: 1:00 – 8:00 PM,,OPERATIONAL,"1302 27th Avenue, Gulfport",862G9W84+X6,1302 (street_number); 27th Avenue (route); Gulfport (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39501 (postal_code),"It was my birthday and my fiance and i were in town celebrating me. I loved every drink i had. There was also a DJ there by the name of DJ StepDaddy he kept us vibing the entire night. Whenever I'm down again, I will surely be returning!; Best daiquiris on the coast! Great vibe, music, karaoke nights be slamming, outdoor and indoor seating and walking distance to the beach! Got to love small business! Come grab you a daiquiri to go or just enjoy the ambience!; Amazing bar with great vibes great food and drinks; Nice chill spot. Block away from our Airbnb. Dj was playing 90s hip hop all night. We had rode in from Texas. The drinks were good!; We went on karaoke 🎤 night. Amazing singers. Even if you were not all that good, everyone participated and had a great time. Definitely would go back."
Sipps Bar Gulfport,"2218 25th Ave, Gulfport, MS 39501, USA",4.6,399,,(228) 206-7717,+1 228-206-7717,,Monday: 4:00 PM – 1:00 AM; Tuesday: 4:00 PM – 1:00 AM; Wednesday: 4:00 PM – 1:00 AM; Thursday: 4:00 PM – 1:00 AM; Friday: 4:00 PM – 3:00 AM; Saturday: 4:00 PM – 3:00 AM; Sunday: 4:00 PM – 1:00 AM,1,OPERATIONAL,"2218 25th Avenue, Gulfport",862G9WG4+XV,2218 (street_number); 25th Avenue (route); Gulfport (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39501 (postal_code),"On weekends you can enjoy loud pop/dance music, drag shows, and a packed house or during the week you can relax with more mellow music, just a few regulars, and some fun trivia and game nights. The bartenders are exceptionally friendly and knowledgeable and the atmosphere is pleasantly sedated. The kind of gay bar that you could just hang out at for some company and a nice drink and wouldn't even know it was a gay bar until you started noticing the rainbows dotted around. Where is plenty of parking and outdoor seating around back for when the inside gets a little too exciting.; There can be very rude to their customers who are actually the ones that are paying their checks. I came in with my 83-year-old friend in the bartender was absolutely rude to her and says for the third time what the hell do you want to drink is that the way you should talk to your customer? We will not be back to this nasty place unless they get a new manager to run it or a new owner; Great atmosphere and Mondays are $2 of every drink all day. Karaoke Fridays at 9pm. It's my new favorite place!; Was a good night - they didn't have an early cover but I think when the drag show started there may have been one - the show was fun fast interesting - they do have an outdoor patio bar; This place is fabulous! I always love coming here. It's always a good time.

The only issue I have is with one of the bartenders. I've heard from many people that there is a bartender with red hair that is extremely rude and unprofessional.

Last night I finally had an interaction with him, and now I see why so many people have an issue with him.

I've heard he sometimes does not put liquor in your drink and then charges you for it. Well last night, 2 of my friends and myself had this experience...

I figured people were probably overly drunk and he cut them off and they were upset about it; however, last night my first drink of the night was great, but my 2nd and 3rd drink had ZERO alcohol in it. I made sure to have others taste it to confirm this was the case.

I would give this place a 5 star review if it weren't for this rude bartender inside. The bartender outside was very kind and professional.

I will not be getting my drinks at the inside bar if that rude bartender is working, that's for sure."
Elaine's Place to Be,"1915 31st Ave, Gulfport, MS 39501, USA",4.6,263,,(228) 365-4481,+1 228-365-4481,,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 6:00 PM – 2:00 AM; Friday: 6:00 PM – 2:00 AM; Saturday: 8:00 PM – 2:00 AM; Sunday: 3:00 – 10:00 PM,,OPERATIONAL,"1915 31st Avenue, Gulfport",862G9WF2+H7,1915 (street_number); 31st Avenue (route); Gulfport (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39501 (postal_code),"Elaine's is my go-to nightlife spot to go to on the Mississippi GulfCoast. A fun and safe atmosphere is always maintained.; Mixed feelings here. Its like an upscale dive bar. Margaritas are terrible! I wanted to jump behind the bar and make my own! I suppose you should only order 2 ingredient drinks because my Tito's and soda was ok. Don't ask for an Old Fashioned or Mai Tai here! HOWEVER, the ambiance was super chill and the music was great. There is a dance floor and a restaurant next door that you can get food from for the bar. There seems to be a decent mix of oldsters and youngsters and it seems like a cool place for a group of friends. I will go back on a Thursday or Friday to see what the crowd is like.; I'm from Missouri and have just moved to Gulfport a week ago. A Google search indirectly lead me to awareness of this place. I was ended up on their Facebook page and saw that it was a place for older crowds. Just what I was looking for. I loved my first experience at this lovely place. The staff were very welcoming and friendly. I will definitely be going back and recommending others to come out as well.; They had a R&B it was great. I would recommend a night out for mid 40 to 65 group; Terrible place. But if you like low standard service this is the place for you. Signs everywhere saying no weed and that's all you smell in the back outside. After 11pm the service just collapses. You have to wait for over 30mins to get a drink. They talk to their regulars like they have no one else to serve and 20 people are waiting. They don't care at all. I ordered food and it never came after 1 hr 30 mins. Had to even wait to get my refund. I know in low income areas this is expected so if this doesn't bother you then this is the place for you. I just deman better especially when you have a cover charge. That's a clear sign of a low income club."
Gilligan's Karaoke,"165 Hardy, Courthouse Plaza, Gulfport, MS 39507, USA",4.3,155,,(228) 865-0206,+1 228-865-0206,,Monday: 10:00 AM – 5:00 AM; Tuesday: 10:00 AM – 5:00 AM; Wednesday: 10:00 AM – 5:00 AM; Thursday: 10:00 AM – 5:00 AM; Friday: 10:00 AM – 5:00 AM; Saturday: 10:00 AM – 5:00 AM; Sunday: 10:00 AM – 5:00 AM,1,OPERATIONAL,"165 Hardy, Courthouse Plaza, Gulfport",862G9XR2+XV,Courthouse Plaza (route); Gulfport (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39507 (postal_code),"An overall enjoyable experience.   The owner makes everyone feel welcome and the drinks aren't expensive.   Gilligan's is fun place to hangout.; Three women from out of town went in this place because one loves to karaoke. Instantly felt out of place. The bartender was very ugly and rude at first but once we ordered and tipped she became more friendly. As soon as we finished our one beer we left. Pool sticks were absolutely horrible. Do not recommend for out of towners.; If you blink, you'd drive right past it, but Gilligan's is a cool, dark respite from the slow Southern heat of south Mississippi. Very low brow and reserved, the crowd leans towards the Retired end of the spectrum. Super friendly staff, the manager even came and introduced himself to me, since he didn't recognize me. There's home-cooked food available for patrons sometimes and live music other times. If you want to relax & unwind and you're okay with the scent of smoke lingering on your clothes, Gilligan's is a comfortable spot to put up your feet and relax.; Awesome 👌 karaoke 🎤 bar. Very fun atmosphere and a very nice bartender and patrons; A small treasure cove of a bar, with reasonably priced bottled beer (no tap) and lots of bottled liquor and booze.

The best thing, for us, was the great karaoke!!!

The owner is a former Brit and her daughter is the bartender.

No kitchen, so no food, hence the one star reduction."
Club Thirty IV,"1925 34th St, Gulfport, MS 39501, USA",4,35,,(601) 282-9940,+1 601-282-9940,https://clubthirtyiv.com/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 10:00 PM – 4:00 AM; Saturday: 10:00 PM – 4:00 AM; Sunday: Closed,1,OPERATIONAL,"1925 34th Street, Gulfport",862G9WR7+8M,1925 (street_number); 34th Street (route); Gulfport (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39501 (postal_code),"Love their Monthly EDM shows!  Place is very clean and staff is friendly.; I've had mixed experiences with Latin night at this venue. While I appreciate the Mexican bands they bring in, it's always the same lineup and gets repetitive. I'm tired of the high ticket prices ($50+!) and miss the old days when Latin night was more affordable and featured a DJ spinning a variety of music (bachata, merengue, salsa, etc.).

If you're looking for a great example of how to get the party started with Latin music, check out Club Unique in Moss Point. Their DJs know how to create a lively atmosphere that appeals to everyone.

I hope the venue will take customer feedback into consideration and bring back more affordable and DIVERSE Latin night experiences.; **Update as of 22 April 2024 this establishment is still off limits**

Edit: This establishment is still on the off limits list aboard NCBC Gulfport effective 02 Apr 2023.

Club 3IV (34) is an Off Limits establishment for uniformed personnel aboard NCBC Gulfport.

Personal opinion is military bases don't Blacklist establishments that 1 follow the law and 2 promote a positive wholesome atmosphere for its customers.

I hope this establishment is able to make changes to get such a large revenue stream back in its doors whenever the base does a review.; Club was lit as a Christmas Tree, I will return soon!; Really nice place. Staff is pleasant and professional. The sound system is very nice, and the place is clean."
Hot Spot,"1948 E Pass Rd, Gulfport, MS 39507, USA",4.4,76,,,,,,,OPERATIONAL,"1948 East Pass Road, Gulfport",862GCX2P+FP,1948 (street_number); East Pass Road (route); Gulfport (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39507 (postal_code),"Loved our experience & love their food!! From goodies to biscuits & gravy -- they are all SOOOOO good!!!!; Great dive type bar for live music shows. Casual atmosphere. Staff is friendly. Drink service is decent and quick. Always happy with the live music selection. Any band I have seen play was audience interactive. Don't think they serve food because I have seen people order take out and pizza and eat it inside.; The bar tender Nicole , please be aware of her . And who she is . Ps to the hot spot bar managers please keep this in mind .; Was a fun bar with live music! Bartender was awesome too!; The Hot Spot rocks!! Kirk and crew do a great job keeping the scene alive."
Chill Ultra Lounge,"850 Bayview Ave, Biloxi, MS 39530, USA",4.3,202,,(228) 463-3000,+1 228-463-3000,https://ipbiloxi.boydgaming.com/entertain/chill-ultra-lounge,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 5:00 PM – 1:00 AM; Friday: 5:00 PM – 2:00 AM; Saturday: 5:00 PM – 2:00 AM; Sunday: 5:00 PM – 1:00 AM,,OPERATIONAL,"850 Bayview Avenue, Biloxi",862HC475+3R,850 (street_number); Bayview Avenue (route); Biloxi (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39530 (postal_code),"This is a great bar where you will get good service and a great seat for live music.  The bands are always good and not so loud that you can't sit in there and enjoy visiting with friends.; Absolutely loved! The Teacher Take Over After Party with Eddie B! I rented a VIP booth for $125 that was huge and came with a bottle of champagne and 6 cocktails and chocolate covered strawberries! Our VIP waitress Sarah was the bomb!!! So attentive and sweet!; Chas Collins Band played until midnight... The restaurant next to the Chill Bar serves great New Orleans style gumbo at a reasonable price. Free parking inside a garage with every floor handicap accessible.; Awesome place to party, Friendly atmosphere, Really good bands,   Great  Bar tenders One of the best bar tender on  the coast Mr. Lenny; Thursday is ladies night they drink for free until 12 I believe it starts at 9. Tonight they had a live band playing the best hits. They also have a DJ that plays the best hip hop music out there. I recommend a visit on a Thursday. I don't doubt the weekends are short of great. Definitely a must visit"
Pub Lounge,"2061 Pass Rd, Biloxi, MS 39531, USA",4.3,161,,(228) 388-9615,+1 228-388-9615,,Monday: 10:00 AM – 2:00 AM; Tuesday: 10:00 AM – 2:00 AM; Wednesday: 10:00 AM – 2:00 AM; Thursday: 10:00 AM – 2:00 AM; Friday: 10:00 AM – 4:00 AM; Saturday: 10:00 AM – 4:00 AM; Sunday: 10:00 AM – 2:00 AM,1,OPERATIONAL,"2061 Pass Road, Biloxi",862HC22R+W8,2061 (street_number); Pass Road (route); Biloxi (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39531 (postal_code); 3125 (postal_code_suffix),"If i could leave no stars i would . If i could give a negative number i would !  THESE BUMPKINS are so rude .. LETS JUST SAY THE GRANNY AS THE BARTENDER WOULD NOT EVEN SERVE ME WATER. I showed my STATE ID / THE MS MOBILE APP AND SHE COULDNT TAKE MY MS MOBILE APP BECAUSE “IN HER WORDS SHE DIDNT KNOW HOW TO WORK IT”.. please do better WILL NEVER RETURN !; So last night we went to the disturbed concert! We all live in Slidell and go to our regular bar called the pelican pub! Well we were looking up bars and my best friend found one called the pub lounge! Let me just say Mrs.Kay is absolutely wonderful and the regulars were super sweet! If we go back to biloxi soon we are definitely coming back!; Walked in and couldn't see or breathe through all of the smoke. Left and will never return; Very nice people, very good drinks, nice atmosphere. Will come back; Visiting from Orlando and lemme tell ya, I LOVE THIS BAR!  Ms. Kay is a fabulous lady, and one hell of a shot maker! Will definitely be returning to see her."
Neon Moon,"702 Bellande Ave, Ocean Springs, MS 39564, USA",3.9,189,,(228) 215-0137,+1 228-215-0137,https://www.facebook.com/neonmoonos/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 7:00 PM – 3:00 AM; Saturday: 7:00 PM – 3:00 AM; Sunday: Closed,,OPERATIONAL,"702 Bellande Avenue, Ocean Springs",862HC57F+67,702 (street_number); Bellande Avenue (route); Ocean Springs (locality); Jackson County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39564 (postal_code),"I’m a local, and I usually avoid this place because of the cover charge and the false advertising. NEON MOON? BROOKS AND DUNN WOULD BE ASHAMED. **THIS IS NOT WHERE THE COWBOY FOLKS GO TO BOOT SCOOT BOOGIE**THIS IS NOT A COUNTRY BAR. They even put the lyrics on the wall. *commence eye roll* so don’t come here if you wanna rock the jukebox because nobody here wants to hear some Jones. Anyhow it was my girl’s birthday and our inner Whitney Houston’s were dying to dance with somebody. So we went. We all had fun (who doesn’t with alcohol and music) but I’d personally only return if it was a special occasion. I paid WAAAAYYYYY TOO MUCH MONEY FOR MY DRINKS. And entry? How can you not have bathroom staff on deck but you’re gonna charge me a cover? Overall not worth it.; Bathroom is heinous. It feels like a true crime documentary. Drinks are WAY overpriced. “Random gun searches” for all males. My friend made this cute necklace with shooters for her friend who turned  21 and went ALL night with it in her purse after they checked it at the door but all of a sudden when she pulled it out to give it to her it was like TSA. Don’t go here rooftop is way better with cheaper alcohol. Only gave it one star bc zero isn’t an option. Also women can wear whatever they want but god forbid I as a male wear a tank top. ( forced to cover up by security); Drinks are good. Entertainment great!! Definitely for a younger crowd.; The red head girl at the front took my ID and told me it was fake. She would not give it back and told me I had to call the police if I wanted it. I literally had to get the police involved to tell her my ID was in fact real! I will not be returning and I hope she is trained better at her job soon.; Pay 50$ for a new years experience and you can’t even go outside to get fresh air. These people do not care about your experience. Avoid at all costs."
Boogie Nights Biloxi,"777 Beach Blvd, Biloxi, MS 39530, USA",4.8,9,,(228) 276-4448,+1 228-276-4448,,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: Closed; Friday: 10:00 PM – 3:00 AM; Saturday: 10:00 PM – 3:00 AM; Sunday: Closed,,OPERATIONAL,"777 Beach Boulevard, Biloxi",862H94R6+WW,777 (street_number); Beach Boulevard (route); Biloxi (locality); Harrison County (administrative_area_level_2); Mississippi (administrative_area_level_1); United States (country); 39530 (postal_code),"I was 18 serving in the U.S. Air Force when I first got mace'd in this club because a few civilians got into a big brawl (No guns were there or shot), and the security staff were quick to remove everyone else to safety. I was kinda laughing at the time because I was in Tech school and we just got out of boot camp where we got trained how to withstand pepper spray by going into the gas chamber......anyways, everyone evacuated the dance floor while me and my buddies (and ex-wife) watched security escort everyone else out lol. Great club pre-katrina, would love to go back someday.; Visited this club because we were there to see Aaron Lewis concert. I've been through this casino many times that I have never noticed it until now. Thanks Aaron. It was booming. A lot of nice-looking ladies and gentleman showed up for fun.; They make their drinks strong for a great price! Nice atmosphere very laid back and no judgement ❤️; Great dance music from back in the day; Fun"
