Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
Sunoco,"2900 Airport Rd, Dalton, GA 30721, USA",4.7,6,,(706) 226-8760,+1 706-226-8760,https://www.sunoco.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,1,OPERATIONAL,"2900 Airport Road, Dalton",866QQ35F+F4,2900 (street_number); Airport Road (route); Dalton (locality); Whitfield County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30721 (postal_code); 6301 (postal_code_suffix),Good store friendly people; Clerks are friendly; ok; ; 
Exxon,"400 Edgewood Ave SE, Atlanta, GA 30312, USA",3.6,240,,(404) 529-0018,+1 404-529-0018,https://locations.exxon.com/ga/atlanta/400-edgewood-avenue?utm_medium=referral&utm_source=yxt-google&utm_campaign=us_fue_ret_xom_yxt,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"400 Edgewood Avenue Southeast, Atlanta",865QQJ3G+Q4,400 (street_number); Edgewood Avenue Southeast (route); Sweet Auburn (neighborhood); Atlanta (locality); Fulton County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30312 (postal_code),"Not open 24 hours, barely open late enough, very rude people. Wont even let you get wine at 11:30.; Absolutely insane layout. Recipe for disaster; In the middle of the hood complete with bullet proof glass.  I had to bag my own items... totally different atmosphere, but so in love with the cultural art work on the building across the street.; This gas station is rough as helz. If I wasn't about to run out I wouldn't stop. It was about 10pm. I'm so glad cops were on stand by.; Horrible! Horrible.. horrible customer service.. their system was malfunctioning. Clerk was rude. Like I understand you are ambushed with panhandlers. We’re used to that in Atlanta but you don’t have to act like every customer is a panhandler. Like so rude why on earth would anyone want to spend their money and not be spoken to with decency?"
COCO Class 3 Fuel Facility,"Bldg 1860 FS, 40 Tank Trail, Fort Stewart, GA 31314, USA",,,,(912) 876-6858,+1 912-876-6858,,Monday: 7:30 AM – 4:00 PM; Tuesday: 7:30 AM – 4:00 PM; Wednesday: 7:30 AM – 4:00 PM; Thursday: 7:30 AM – 4:00 PM; Friday: 7:30 AM – 4:00 PM; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"Bldg 1860 FS, 40 Tank Trail, Fort Stewart",863WV9J7+Q8,40 (street_number); Tank Trail (route); Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31314 (postal_code),
STEWART 4TH BCT EXPRESS,"345 Lindquist Rd Bldg 71, Fort Stewart, GA 31314, USA",5,4,,(912) 876-2850,+1 912-876-2850,https://www.shopmyexchange.com/exchange-stores/United%20States/GA/Ft%20Stewart/Ft-Stewart-Hunter-AAF-1031126,Monday: 8:00 AM – 6:30 PM; Tuesday: 8:00 AM – 6:30 PM; Wednesday: 8:00 AM – 6:30 PM; Thursday: 8:00 AM – 6:30 PM; Friday: 8:00 AM – 6:30 PM; Saturday: 9:30 AM – 5:30 PM; Sunday: 10:30 AM – 5:30 PM,,OPERATIONAL,"345 Lindquist Road Bldg 71, Fort Stewart",863WW92R+56,Bldg 71 (subpremise); 345 (street_number); Lindquist Road (route); Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31314 (postal_code),; ; ; 
Sunoco Gas Station,"15504 Waterloo Rd, Cleveland, OH 44110, USA",3.8,13,,(216) 486-4939,+1 216-486-4939,https://www.sunoco.com/find-a-station?utm_source=gmb&utm_medium=organic&utm_content=3346,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 6:00 AM – 11:00 PM; Sunday: 8:00 AM – 11:00 PM,2,OPERATIONAL,"15504 Waterloo Road, Cleveland",86HWHCCH+54,15504 (street_number); Waterloo Road (route); North Collinwood (neighborhood); Cleveland (locality); Cuyahoga County (administrative_area_level_2); Ohio (administrative_area_level_1); United States (country); 44110 (postal_code),"They have limited options and the employees are okay, not rude but not cool.; Staff is very helpful and friendly,the pumps and parking lot are clean; If you need gas then go here. 😁; This station has many out of order pumps and also charges an extra 5 cents a GALLON for credit; Really expensive on 89 and 93 gas. 93 is 3.99. But the regular is normal price."
Quick Fuel,"4690 Fulton Industrial Blvd SW, Atlanta, GA 30336, USA",4.1,40,,(866) 904-4422,+1 866-904-4422,http://www.quickfuel.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"4690 Fulton Industrial Boulevard Southwest, Atlanta",865QQF56+R9,4690 (street_number); Fulton Industrial Boulevard Southwest (route); Atlanta (locality); Fulton County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30336 (postal_code); 2002 (postal_code_suffix),"Quick and easy access to pumps makes fueling a breeze!; We go to the quick trips with diesel fuel a lot and usually Everyone is very nice..but today I ordered hot sandwiches while my husband was fueling and the kids working behind the counter were very rude. I had to bring the bacon egg and Cheese crosiants back because they forgot the eggs on both..then after they put egg on them.. I checked them and they were supposed to have extra bacon in both and only one did. They treated me like I was lying, never apologized, even though I had my paid receipt.; My first time ever at a gas station like this! It was different! Not sure if any staff was present. I loved the independence. Another guest came to me for help and I was able to assist! Where I am from, there are not any Quick Fuels!; Nice little unmanned fuel station. My only gripe is that people in cars will just park and sit in the driveway. Makes those of us with 53 foot trailers have an incredible time trying to get out; Do not use any type of credit card at this place. They are fraudulent. They take credit card numbers from stolen cards to allow fuel purchases. Please do not patronize this place."
2ABCT AAFES Express,"56 Vanguard Rd building 8040, Fort Stewart, GA 31315, USA",4.1,123,,(912) 877-3957,+1 912-877-3957,,Monday: 8:00 AM – 2:00 PM; Tuesday: 8:00 AM – 2:00 PM; Wednesday: 8:00 AM – 2:00 PM; Thursday: 8:00 AM – 2:00 PM; Friday: 8:00 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"56 Vanguard Road building 8040, Fort Stewart",863WW92R+46,building 8040 (subpremise); 56 (street_number); Vanguard Road (route); Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31315 (postal_code),"recently visited your Express location and was surprised to find that there was no ATM machine available. Given the ample space within the store, it seemed like a missed opportunity not to have one. It's already 4 self check out lanes and only one cashier for cash and gas purchases only. This place can definitely use some revamping.; It's good place to stop to get some fuel and snacks. Very clean and well organized.; Covers everything you need quick. Closes at 5pm; I like that you can go in here and find any little thing you need: microwave meals, snacks, energy drinks, pre workout and protein drinks/mixes, lint rollers and things you might need for your uniform. Service is quick and efficient so you're never waiting forever and a day to get rung up so that you can get on with the rest of your day.; There is a Subway sandwhich shop attached to this shoppette. It was clean and the staff was friendly and very helpful. The lady behind the counter took the time to go over the new menue and made recommendations based off of my questions. I ended up getting a foot long Supreme Meats sandwhich on flat bread. It was packed with meat, had plenty of vegetables, and was perfectly toasted. One of the best Subways in th area."
Stewart Harmon Express,"1029 Harmon Ave, Fort Stewart, GA 31314, USA",4.3,31,,,,,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 5:00 PM,,OPERATIONAL,"1029 Harmon Avenue, Fort Stewart",863WVCH7+W4,1029 (street_number); Harmon Avenue (route); Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31314 (postal_code),"The strangest thing I ever heard was getting a ticket for leaving your gas car at the gas pump unattended to go inside the store to get a drink or something. Just be wary around Fort Stewart with that. The MPs will give you tickets for the weirdest things there.; Cheaper than el cheapo.; Clean and employees are really friendly😁; Good price, great service.; Very clean. In and out with no issues."
X Exchange,"GA-144, Fort Stewart, GA 31315, USA",4,7,,,,,Monday: 8:00 AM – 2:00 PM; Tuesday: 8:00 AM – 2:00 PM; Wednesday: 8:00 AM – 2:00 PM; Thursday: 8:00 AM – 2:00 PM; Friday: 8:00 AM – 2:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"Georgia 144, Fort Stewart",863WW92R+79,Georgia 144 (route); Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31315 (postal_code),Remember when this used to be open 24/7? I remember 😱; Great place to shop; Went to food court; ; 
Love's Travel Stop,"2129 Washington Rd, Thomson, GA 30824, USA",4.1,712,,(706) 843-9833,+1 706-843-9833,https://www.loves.com/locations/354,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"2129 Washington Road, Thomson",865VGF7W+PH,2129 (street_number); Washington Road (route); Thomson (locality); McDuffie County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30824 (postal_code),"Had to go in to start the fuel pump keypad not working soon as you would type the first number in it would exit out of the screen. So took even longer to fuel. Wasn’t just one pump was multiple pumps with the same problem. Restrooms were in poor condition and not cleaned. The whole place is poorly lit outside this has to be the worst loves I have been to in the past five years across all of the states.; Post Helene and they have all employees out guiding and directing traffic to the ONLY gas available. Very friendly, kind and helpful. Bravo to Loves; I got a sub from subway and it was good but boy boy boy had my stomach boiling and I know it was the sub I ate half before I went to sleep and then later ate the rest boy boy what I do that for It gave me the runs for my money I tell you that I give the store 2 stars very clean the employees where nice but I will not return to that sub way NO! I had cold hot chills and bubble guts ....; Not one of the better Loves, they did greet you at the door. Don’t ask the techs for anything, bunch of grumpy techs lol. Food was hot and the coffee was made. Other then that I’ve seen way worse Loves then this one. It’s clean, restrooms are cleaned.; Their Truck care shop is the worst. They had one mechanic but 4 guys working they said. So the other 3 were not mechanics? I needed a coolant hose replaced no big deal. They said they would call me after a couple hours from being checked in. Well they never called me into the following morning. I just limped the truck to the next shop. You can do better than that Loves."
ONE9 Travel Center,"243 Connector 3 SW, Dalton, GA 30720, USA",4.1,2027,,(706) 277-7934,+1 706-277-7934,https://locations.pilotflyingj.com/us/ga/dalton/243-connector-3-sw,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"243 Connector 3 Southwest, Dalton",866PMXPX+WW,243 (street_number); Connector 3 Southwest (route); Dalton (locality); Whitfield County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30720 (postal_code),"I have never heard of ONE9 Travel Center, but I was immediately impressed by the cool stock of items they had for sale. I found out from an employee that ONE9 is part of the Pilot/Flying J family of stores which makes sense given friendly nature the on shift associate and the way that I could absolutely see that they put the customer and their interests first.; Truckers can fuel here.. owned by pilot.. seems to be cheapest fuel as posted. Some parking if u be here early. Quite a few reserve parking. Showers are nice & store is well stocked; Would be a better stop if the showers were ever working. I have been here many times in the past couple of years and not once have the showers been available; Very clean and safe. The staff was very friendly and helped us get cleaned up after my kid threw up all over the car.; Decent place for truckers. Has Arby's, typical Pilot truck stop amenities. People decently friendly. Bathroom could definitely use more attention tho."
Bryan Village Shopette,"Bldg, 7336 Austin Rd, Fort Stewart, GA 31314, USA",4.1,95,,(912) 368-2237,+1 912-368-2237,http://www.aafes.com/,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"Bldg, 7336 Austin Road, Fort Stewart",863WVCW2+5R,Bldg (point_of_interest); 7336 (street_number); Austin Road (route); Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31314 (postal_code),"nice employees and very convenient to walk to. kind of small alcohol selection, but good enough for me!; I love the people who work here, they treat me like family, and I can't even remember their names, and they treat me well!
I highly recommend this little shoppette, and if you need a nice job, they are hiring!; Very nice place to go when you need something. The cashiers are nice and helpful when you need something and are very generous to show you where it is. Although some things seem a bit overpriced and I think there should be a bathroom in here for a quick visit.; Great people work their very friendly.. hours kind of suck because it's so close to housing and they close kind of early; The staff is always so pleasant and friendly ☺️"
BBC Vehicle Gas Station,"Fort Stewart, GA 31314, USA",4,4,,(912) 876-6858,+1 912-876-6858,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,Fort Stewart,863WV9J7+VF,Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31314 (postal_code),"GOV vehicles only, don't go to this if you need gas for your personal vehicle please.; ; ; "
ONE9,"650 GA-299, Wildwood, GA 30757, USA",,,,(403) 720-3459,+1 403-720-3459,http://locations.pilotflyingj.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"650 Georgia 299, Wildwood",866PXHHP+9G,650 (street_number); Georgia 299 (route); Wildwood (locality); Dade County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30757 (postal_code),
Norwood Gulf,"707 Neponset St, Norwood, MA 02062, USA",4.5,224,,(781) 255-7368,+1 781-255-7368,http://norwoodgulf.com/,Monday: 6:00 AM – 10:00 PM; Tuesday: 6:00 AM – 10:00 PM; Wednesday: 6:00 AM – 10:00 PM; Thursday: 6:00 AM – 10:00 PM; Friday: 6:00 AM – 10:00 PM; Saturday: 6:00 AM – 10:00 PM; Sunday: 8:00 AM – 8:00 PM,,OPERATIONAL,"707 Neponset Street, Norwood",87JC5RM9+M3,707 (street_number); Neponset Street (route); Norwood (locality); Norfolk County (administrative_area_level_2); Massachusetts (administrative_area_level_1); United States (country); 02062 (postal_code),"Needed some new rims and tires mounted last minute because another shop canceled on me. Norwood gulf came in clutch and changed all 4 tires for me at an amazing price. They’re extremely professional yet compassionate about their work. I would 100% recommend and return to them for anything and everything vehicle related!!; Very grateful for these guys. I was in a bind and needed air asap. The machine wasn't working, but Eddy came out and filled up all of my tires for me. Super nice guys!; I had a fantastic experience at this gas station! Edy is super friendly and helpful .The location was clean and well-maintained, with plenty of pumps available. The staff were friendly, efficient, and provided excellent customer service. Prices were competitive, and I was impressed with how smooth and hassle-free the entire process was. I will definitely be coming back here for my future fuel needs. Highly recommend!; I come here to get my inspection stickers done all the time. But, I was having an issue with my car. They seemed busy but Eddy (great mechanic) immediately took a look to see what was going on. Within a few minutes he figured it out. Great staff and really care about their customers. But, most importantly, great mechanics who actually know what they’re doing!!!; I always have a good experience and service here. This place is a one stop shop for most of your vehicle needs (inspections, tires, oil change) and they also can do more involved things like brakes, alternators etc.

Ed (pronounced Eddie) is really customer oriented, does great work and is always making sure he does right by customers and vehicles are in top shape before they leave the shop!"
Dedham Gas And Service,"431 Washington St, Dedham, MA 02026, USA",4.1,45,,(781) 326-9743,+1 781-326-9743,,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 2:00 PM; Sunday: Closed,,OPERATIONAL,"431 Washington Street, Dedham",87JC6RWG+J5,431 (street_number); Washington Street (route); Dedham (locality); Norfolk County (administrative_area_level_2); Massachusetts (administrative_area_level_1); United States (country); 02026 (postal_code),"Great place, in a world of do it yourself, Joe is a wonderful highlight to me getting gas... I could go to cheaper places... But, I enjoy talking to Joe.  Inspection fast and easy, and did a quick install of roof racks🤗; I'd repaired, bought&sold, and worked with autos secondarily for near 45yrs. Tony's one of the top 5% of people whom do this exclusively(afaik). Whatever you want with an auto Tony knows how to handle it and is wise enough to know what's what with SUVs', Trucks, & Autos. Great folks to do business with!; I have mixed feelings about giving this review because I don't like to give away family secrets. We have been using this service for years and years. I trust everything they do and have always found the service to be quick, easy, and reasonably priced. On top of that, they are just nice guys. Highly recommended!; Hey I been here a couple of times nice people . Quick and responsible.   for minor things broken wipers oil change state inspection etc.
The gas prices they are referring to are the ones in the overview states $2.34 automated by Google hasn't updated.  So is not there fault Google has to xorrect that. It happens many places even pizza shops with prices on food.; I just went to get my 2006 VW Jetta inspected & had some worries.  Both of these great men reassured me & made my day 100% better. They are friendly & kind & smart. THANK YOU."
Quick Pick Convenience Store,"215 Forsyth St SW, Atlanta, GA 30303, USA",2.5,14,,,,,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 5:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 6:00 AM – 1:00 AM; Sunday: 6:00 AM – 12:00 AM,,OPERATIONAL,"215 Forsyth Street Southwest, Atlanta",865QPJX3+H8,215 (street_number); Forsyth Street Southwest (route); South Downtown (neighborhood); Atlanta (locality); Fulton County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30303 (postal_code); 3741 (postal_code_suffix),"prices are just fine, there will likely be people outside trying to sell you things you dont want, do your best to ignore them. people riding through Atlanta on the greyhound are far too afraid of things they dont understand, nobody will try to hurt you here all you have to do is disregard what is going on around you, get in and get out.; If I could give this store a negative rating I would.  I was at the Greyhound across the street from this store waiting for my bus...I didn't realize my wallet was missing until my cash app notification went off. My friend went across the street and caught the man trying to swipe my card agin and got it and my wallet back. The man in the store allowed these ppl to use my card knowing it wasn't their card and is refusing to reimburse me my money  that was stolen from my account. Be careful when you go in that area if your from out of town.  The store and the ppl surrounding it is weird and sketchy; This store is an absolute nightmare. Do not buy booze here if your on the bus the guy in the store will call and tell on you. On your way in you have to squeeze your way thru the many crack heads and drunks hanging out fron.r Then you get inside and the guy is rude and everything is double the price. Than when you get outside you will be surrounded by people all wanting a handout. I would rather starve that guy this idiot my business; I strongly suggest to stay away from this store. Just take my word for it; ....$1.65 for a 20oz soda? Your prices are to high you need to cut it...cut it."
HP PETROL PUMP - CHAUDHARY ENTERPRISES,"Hpcl Retail Outlet Jalalabad, Muktsar Rd, Bhathinda, Jalalabad, Punjab 152024, India",4,12,,081461 00986,+91 81461 00986,,Monday: 5:00 AM – 11:00 PM; Tuesday: 5:00 AM – 11:00 PM; Wednesday: 5:00 AM – 11:00 PM; Thursday: 5:00 AM – 11:00 PM; Friday: 5:00 AM – 11:00 PM; Saturday: 5:00 AM – 11:00 PM; Sunday: 5:00 AM – 11:00 PM,,OPERATIONAL,"Hpcl Retail Outlet Jalalabad, Muktsar Road, Bhathinda",8J2PH7X8+37,Muktsar Road (route); Bhathinda (locality); Fazilka (administrative_area_level_3); Firozepur Division (administrative_area_level_2); Punjab (administrative_area_level_1); India (country); 152024 (postal_code),Washrooms are available. Jalandhar to Muktsar only 1 petrol pump ⛽ is there to fill.; Good; Best service ever; Filling station; Good
Interstate All Battery Center,"6130, KM7.3 Avenue 65 Infanteria, Carolina, 00986, Puerto Rico",4.4,159,,(787) 701-0777,+1 787-701-0777,https://www.interstatebatteries.com/locations/all-battery-center-carolina-pr?utm_source=referral&utm_campaign=llm,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: Closed,,OPERATIONAL,"6130, KM7.3 Avenue 65 Infanteria",77CP92W8+G2,KM7.3 (street_number); Avenue 65 Infanteria (route); San Antón (sublocality_level_1); Carolina (locality); San Antón (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00986 (postal_code),"They are no longer in the place in the picture, tried to find them today, no luck. Where's que note them moved next to Shell gas station but couldn't find it.; Worst service in that location!! I bring the battery of my car and is in full warranty and the manager don't want to change because he said that I damage the battery hitting with hammer. The batery was in perfect condition to proof that I still have the warranty I just went for other location ""Puerto Nuevo Ave De Diego"" and they found the battery was damage by normal condition and the test proved that. Don't recommend this location, Go 2o minutes to the other location Avenida De Diego the give a better service!; Interstate battery is the go to place for great customer service and free installation.  Frank,(manager) and the staff are extremely professional.  They installed my battery in 5 minutes at no extra charge.; Great guys. Good prices and very good treatment. Thank you for your service.; Friendly and knowledgeable staff. They quickly helped install the car battery so we could enjoy the rest of our day."
Murphy USA,"2211 Harrison Rd SE, Thomson, GA 30824, USA",4.2,82,,(706) 595-0587,+1 706-595-0587,http://www.murphyusa.com/,,2,CLOSED_TEMPORARILY,"2211 Harrison Road Southeast, Thomson",865VFFMX+26,2211 (street_number); Harrison Road Southeast (route); Thomson (locality); McDuffie County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 30824 (postal_code),"Quick in and out grab some gas and a snack  located on the front of Walmart's parking lot. Gets a little crowded at times. Restrooms are very clean as well as the outside of this location.; The pumps 5 and 6 do not release your card after you insert it. I've complained several times but they won't get them fixed.; I don't care how bad the work might be, there is no excuse for the ill treatment me and my mother repeatedly get here. From now on we will be doing our business elsewhere, even if it costs an extra 10 cents; A quick place to stop in and get gas and a few snacks it was very busy when I was here I saw people from all walks of life in the Georgia area; Great customer service but hard to get in and out of customers park in front of the station in no parking"
Harmon Shopette,"1029 Harmon Ave, Fort Stewart, GA 31314, USA",4.4,98,,(912) 876-4230,+1 912-876-4230,,Monday: 7:00 AM – 6:00 PM; Tuesday: 7:00 AM – 6:00 PM; Wednesday: 7:00 AM – 6:00 PM; Thursday: 7:00 AM – 6:00 PM; Friday: 7:00 AM – 6:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 5:00 PM,,OPERATIONAL,"1029 Harmon Avenue, Fort Stewart",863WVCH7+Q4,1029 (street_number); Harmon Avenue (route); Fort Stewart (locality); Liberty County (administrative_area_level_2); Georgia (administrative_area_level_1); United States (country); 31314 (postal_code),"For all your gas station needs on post; So one might think this would be your typical government run px shopette. You would be wrong, this shopette employees one of the greatest cashiers ever seen. Not only was she simultaneously running 3 registers, but she also still had time to help customers find items, locate coffee supplies, and still had the energy to pull off a friendly conversation. The store it's self was clean and it has most of what you need for quick to go items. This is my favorite shopette nationwide.; The staff that works in this location have the best attitudes and are always smiling. I enjoy seeing them every time I am on post.; I do enjoy a slice of breakfast pizza.; Ok selection. Friendly and helpful staff."
TotalEnergies Campo Rico,"Av. Roberto Sánchez Vilella, Carolina, 00982, Puerto Rico",4.3,140,,(787) 750-1199,+1 787-750-1199,https://totalenergies.com.pr/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"Avenida Roberto Sánchez Vilella, Carolina",77CPC286+75,Avenida Roberto Sánchez Vilella (route); Country Club (neighborhood); Carolina (locality); Sabana Abajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00982 (postal_code),"Girl here was decent I liked her. Good lol variety in PR; Clean, excellent service and good inventory of grocery items; Nice gas station with clean restrooms; Ok; Very clean."
Gulf,"92JC+QJG, PR-860, Carolina, 00987, Puerto Rico",4.4,279,,,,http://www.gasolinagulfpuertorico.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"92JC+QJG, Puerto Rico 860, Carolina",,92JC+QJG (plus_code); Puerto Rico 860 (route); Martín González (sublocality_level_1); Carolina (locality); Martín González (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),"This gas station has a variety of wines as well as cold beer etc. They also have small tables and chairs if you prefer to stay for a while.; My to go place when I want to wash my car... .75cents for the pressure washer and .50 for the vacuum! Nice location, friendly staff 👌🏾; good price always; Is a very comfortable because have a lot of space 👍; Good fuel price & convenient access"
Gulf,"92W8+968, Av. 65 de Infantería, Carolina, 00987, Puerto Rico",4.5,356,,(787) 761-2690,+1 787-761-2690,http://www.gasolinagulfpuertorico.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"92W8+968, Avenida 65 de Infantería, Carolina",,92W8+968 (plus_code); Avenida 65 de Infantería (route); San Antón (sublocality_level_1); Carolina (locality); San Antón (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00987 (postal_code),"I had to stop and fill my rental car for return, fuel pump has no card readers therefore you must prepay for the gas inside.; Always clean, the cashier are nice and have ath movil so I can pay without any contact; Excellent price for gas and nice variety of products and snacks with a courteous staff; Even bigger has stations lost  of pumps clean and safe price.gas price.; Lowest gas prices I've seen"
TotalEnergies Castellana Gardens,"Esq. Calle 11 Ave Galicia, Carolina, 00983, Puerto Rico",4.5,110,,(787) 630-6260,+1 787-630-6260,https://totalenergies.com.pr/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"Esq. Calle 11 Avenue Galicia, Carolina",77CPC2FC+7J,Esq. Calle 11 (street_number); Avenue Galicia (route); Castellania Gardens (neighborhood); Carolina (locality); Sabana Abajo (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00983 (postal_code),"Complete service gas station.; One of the most expensive gas station in the Island. You need to go and pay inside first and staff not to friendly.; 24/7 pizzas and sandwhiches are great; Nice place
Great Employees; Very nice"
TotalEnergies Monserrate,"Esq, Avenida Roberto Clemente, Carolina, 00985, Puerto Rico",4.2,155,,(787) 769-7025,+1 787-769-7025,https://totalenergies.com.pr/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,,OPERATIONAL,"Esq, Avenida Roberto Clemente, Carolina",77CPC24M+8G,Avenida Roberto Clemente (route); Hoyo Mulas (neighborhood); Carolina (locality); Buena Vista (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00985 (postal_code),"I bought some chocolate Philly tobacco and wraps from this gas station..Nobody has them so when I came back I bought 26$ dollars worth of it . And I met this guy there that I will never forget..If you are in PR this is definitely the spot to visit; I have to give a low rating, as they keep your ID with payment card while tanking.
That't illegal many places in the world.
It's probably illegal here, as well.; Always spotlessly clean.
OJO!  POPULAR ATH
SUPER NICE!; Ok; attentive kind employees"
