Name,Address,Rating,User Ratings Total,Place ID,Phone Number,International Phone Number,Website,Opening Hours,Price Level,Business Status,Vicinity,Plus Code,Address Components,Reviews
CannaLabs: Rexville,"Carr. 167 KM. 13.6. Bo. Pajaros Bayamon, Paradise Mall, Local #5, Bayamón, 00957, Puerto Rico",3,2,,(787) 507-5008,+1 787-507-5008,https://cannalabspr.net/,Monday: 12:00 – 9:00 PM; Tuesday: 12:00 – 9:00 PM; Wednesday: 12:00 – 9:00 PM; Thursday: 12:00 – 9:00 PM; Friday: 12:00 – 9:00 PM; Saturday: 12:00 – 9:00 PM; Sunday: 12:00 – 9:00 PM,,OPERATIONAL,"Paradise Mall, Carr. 167 KM. 13.6. Bo. Pajaros Bayamon, Local #5, Bayamón",77CM9R66+P2,Local #5 (subpremise); Paradise Mall (point_of_interest); Pájaros (sublocality_level_1); Bayamón (locality); Pájaros (administrative_area_level_2); Bayamón (administrative_area_level_1); Puerto Rico (country); 00957 (postal_code),"I loved going to this dispensary but yesterday, September 29, 2024, the guy there at night made me have an anxiety attack in the middle of the dispensary for suggesting that I was going to deal outside the dispensary, when I was only asking him to divide them into me. two bags of 20g each, to which he refused and indirectly accused me of drug trafficking, even so I explained my reasons why I like them that way. (I felt like a criminal in a space that is supposed to be good and trustworthy). I'm just telling you that there are real anxiety patients and because of how he made me feel and the treatment he gave me, I will never set foot in that dispensary again.; Excelente primera experiencia, el servicio al cliente es personalizado, buen parking, buenos especiales, no recomiendo el trim, demasiada baja calidad, el lugar es pequeño pero tienen buena variedad y tratan de complacerte siempre. Muy recomendado!"
The Dispensary,"Urb. Rexville, Carr. 167, Plaza Las Cumbres, Local # 106, Bayamón, 00957, Puerto Rico",4.3,21,,(787) 474-0404,+1 787-474-0404,https://www.instagram.com/thedispensarybayamon,Monday: 10:30 AM – 8:00 PM; Tuesday: 10:30 AM – 8:00 PM; Wednesday: 10:30 AM – 8:00 PM; Thursday: 10:30 AM – 8:00 PM; Friday: 10:30 AM – 8:00 PM; Saturday: 10:30 AM – 8:00 PM; Sunday: Closed,,OPERATIONAL,"Plaza Las Cumbres, Urb. Rexville, Carr. 167, Local # 106, Bayamón",77CM9R76+V6,Local # 106 (subpremise); Plaza Las Cumbres (point_of_interest); Pájaros (sublocality_level_1); Bayamón (locality); Pájaros (administrative_area_level_2); Bayamón (administrative_area_level_1); Puerto Rico (country); 00957 (postal_code),"I have to share the bad experience that 2 patients had with the budtender Jerleine. Unfortunately, since it was their first time attending this place, they indicated that due to the poor treatment they would not return. Upon entering, the lady found herself with a hostile attitude. She indicated that they could not assist her, because she did not bring her printed documentation. However, I emphasize that in other dispensaries I have never had any type of inconvenience due to this. The license is currently up to date. The annoyance is the way this budtender treated her. Likewise, she treated another patient who was on par with her in the same way. It should be noted that the people who attend these places are PATIENTS, and deserve the same respect as everyone. when receiving help in in-hospital facilities. It is unfortunate that at this point we continue to encounter people who are not fit to work with a public that suffers from various conditions and is only seeking treatment.

I want to highlight that they told him to stop by the premises again later. The question is, what would it change? Why didn't they guide these patients as they deserved?

We are talking about a medicinal resource, not a 'clandestine' place

I hope you can guide your staff better. I'm sure that's not the first impression they wanted to give. Excellent day.; Bad experience on the phone call, it seems that the girl did not have patience and hung up the call.; I love the service I go from Hatillo because from day one they answered all my questions and gave me phenomenal guidance from the staff with a lot of love and attention and with a variety of products. Excellently trained and prepared staff. 10000% recommended; The store with the best selection of flowers on the island!!

Nothing typical, everything studied to the millimeter to obtain the best flowers of the moment.

They guide you very well and the treatment cannot be better.

My favorite dispensary!; A different dispensary, with different people, with true commitment, and it shows! I live far from the area but I gladly came to Rexville because it is well worth it. 5 stars."
Zillion Vapor,"981 S Glendora Ave, West Covina, CA 91790, USA",5,10,,(626) 502-1263,+1 626-502-1263,,Monday: 11:00 AM – 8:00 PM; Tuesday: 11:00 AM – 8:00 PM; Wednesday: 11:00 AM – 8:00 PM; Thursday: 11:00 AM – 8:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 8:00 PM,,OPERATIONAL,"981 South Glendora Avenue, West Covina",85643357+J8,981 (street_number); South Glendora Avenue (route); Walnut Valley (neighborhood); West Covina (locality); Los Angeles County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 91790 (postal_code),"Lot of choices, too much choices making decision hard lmao; Lots of choice. Good advice. Nice service; Great spot! Really nicely setup inside and they have everything. Definitely recommend going here.; Nice service first time be there; They just open today. Store is very clean and nice. They have pretty much everything you will need."
Race Street Vapes,"196 Race St, San Jose, CA 95126, USA",4.8,32,,(408) 931-6343,+1 408-931-6343,,Monday: 11:00 AM – 9:00 PM; Tuesday: 11:00 AM – 9:00 PM; Wednesday: 11:00 AM – 9:00 PM; Thursday: 11:00 AM – 9:00 PM; Friday: 11:00 AM – 9:00 PM; Saturday: 11:00 AM – 9:00 PM; Sunday: 11:00 AM – 9:00 PM,,OPERATIONAL,"196 Race Street, San Jose",849W83GQ+GG,196 (street_number); Race Street (route); St. Leo's (neighborhood); San Jose (locality); Santa Clara County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 95126 (postal_code); 3043 (postal_code_suffix),"These people who work here are Very good  for helping me with vape unit issues.  Above and beyond so to speak.
Definitely recommend this shop. They are the go to shop.    🌡️; I made my first order a few weeks ago and everything was PERFECT! Great communication and super fast shipping! My new go to online vape shop! Yay!!; No matter who is working, it is always a very pleasant experience. Their employees know what they're doing and are very patient and willing to answer questions all day long. The shop itself is always immaculate and has none of the weird creepy vibe that a lot of smoke shops have. Pricing is also fair and they offer good deals.; The guy running the shop is super nice and has answers to all questions you may have and has disposable vapes i haven't seen anywhere else super good variety my new vape shop of choice; Great service, the employees are super honest and helpful. Also a great selection of products."
GREAT VAPE,"986 Lundy Ave, San Jose, CA 95133, USA",3.7,35,,(669) 214-2807,+1 669-214-2807,http://greatvapeusa.com/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 8:00 PM,,OPERATIONAL,"986 Lundy Avenue, San Jose",849W94FH+F4,986 (street_number); Lundy Avenue (route); Alum Rock (neighborhood); San Jose (locality); Santa Clara County (administrative_area_level_2); California (administrative_area_level_1); United States (country); 95133 (postal_code),"dont buy. Low quality and bad customer service i bought 4 disposables 3 days ago and it turns out only one is working. I asked to replace and the clerk apparently surprised and asked me when did i buy them. they only accept replacement only the day when you bought them. But imagine only 1 out of 4 is working. 3 of them are Leaking; Not usable; Dead.; Love the selection and love the service, I've been going to Great vape since they opened back in 2013 so I'm always going to them for my vape stuff.; Came in, was greeted and helped by Clarissa.  Super easy going and fast purchase, especially since I was on the go.

My past few experiences at Great Vape were not so great to be honest but Clarissa switched that around and I’ll probably come in way more often now.; I was excited to see what this shop has. They have a great selection of everything; nic salts, juice, disposables and rigs! A huge variety so the stars are for their selection. I was actually reading the ""for hire"" signs on the front door and was seriously considering applying because I miss the vape shop vibes and helping out costumers navigate the world of vaping but whoever the attendant is was so disengaged and short. Not friendly at all. If you know what you're looking for great! But if you're looking for friendly and engaging servics, don't expect much. Prices are decent.; Becareful here.  A guy tried to over charge me for Juul 5% 4 pack for $50+.

Asked 3 times to ensure, the price was correct.  Was paying with cash so you know he was trying to pocket my money.  Left and bought for $27 at seven eleven located right next to them.  Nice try though"
"Liquid Nicotine Wholesalers | Liquid Nicotine, Nicotine Salts, Synthetic Nicotine","1606 E University Dr # 108, Phoenix, AZ 85034, USA",3.9,36,,(480) 263-9340,+1 480-263-9340,https://liquidnicotinewholesalers.com/,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,,OPERATIONAL,"1606 East University Drive # 108, Phoenix",8559CXF3+R4,# 108 (subpremise); 1606 (street_number); East University Drive (route); Interstate Business Center (neighborhood); Phoenix (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85034 (postal_code),"I've ordered from them online before a few months ago and I recieved my order without issue and a day early! I was placing an order today and when I got to the shipping section it said that I had to pick it up. There wasn't an option to have it shipped accept for commercial shipping. Which obviously isn't going to work. After finding the address and their hours of operation I decided I'd try calling to see if I placed my order today would I be able to pick it up before they closed or would I have to wait til Monday because their closed on the weekend. I regrettably didn't get the guys name so I talked to but he said to go ahead and head on over and that he'd wait for me to get there. The drive only took about 20 minutes which wasnt bad at all. The building is just your average non descript warehouse. At first I went around back but soon realized my error and drove back around front. I parked right out front and went inside. I was met by a couple gentlemen whom greeted me politely. It was incredibly clean inside the office. I told the guy my name and just as I did a lady comes walking into the office from the warehouse holding a small box. It was my order. After getting a copy of my driver's license I asked a couple of which questions and was very satisfied with the answers I received. I'm now sitting in my car parked outside their business writing this. I, of course, opened my box to ensure everything was correct and of course it was. Everything was wrapped up and packaged very carefully and neatly!

If you've read this far my point from all of this is that this place is freakin awesome! He could have told me I'd have to wait to pick my order up on Monday but he didn't. My order was less than $25 so no big deal. But they made me feel like my patronage was important. Thats missing from alot of companies these days. So if your looking for salt nic or regular e juice this is the place to go. I also want to mention that they were the only supplier I could find that sold unflavored nic salt juice in standard consumer sizes. LNW has a customer for life!; EDIT: Since I left the review they reached out to me numerous times and explained the issue. When they updated their website /changed servers none of the recipes migrated over. They have since fixed it, all of my recipes (and I hope others) have returned. They were slow to respond initially but once they realized what was going on they definitely made it right and apologized profusely.

My initial review:
""DO NOT USE THIS WEBSITE!!!! They delete any negative reviews on their webpage. I have been using this website for five years to create and store ejuice recipes. They just DELETED ALL of the recipes without warning. Their response when I created a ticket was ""Sorry for the inconvenience, it doesn't look like there is a way to retrieve your recipes. Have a good day!"" They obviously do NOT care about their customers. Do yourself a favor and look elsewhere for products and to store your recipes.""; I had order from here twice the first time they where super fast order on Friday morning and got my package on Monday. I was a kinda put off that shipping was around 14 bucks but I wasn't to worried since it was fast. The second time was not the case. I order the same time then the first package Friday morning. I didn't get a response tell Monday Night and now the package is going take a week to get here. I also decided to place an order with another company on Sunday and shipping was only 4 dollars. There package left sooner then this one and will be to me sooner. I am kinda bummed cause I was really starting to like this place but now I won't shop here anymore.; I have been working with this supplier for 7 months now and they continue to impress me. Always very helpful and knowledgeable on the phone. There is no process time! My order is sent out the same day I order! Order shows up clean and clear with a certificate of analysis on every order. Outstanding company if you manufacture your own E-juice!; A sorry company to deal with. Will not send you a full order but have no problem with sending you a partial while charging you an outrageous shipping charge. Does not offer their customers a choice on whether or not you want a partial shipment or not. Just bad business. I'll never use them or recommended then again. Search the net. There are plenty of other retailers around the same prices as LNW. Some a little higher, some a little lower. Now how can they claim to be ""Wholesalers"" when other ""Retailers"" are the same price? Crooks and liers in my opinion. Just beware if you choose to do business with these people."
Vape 44,"946 S 25th Ave, Phoenix, AZ 85009, USA",,,,(480) 547-1144,+1 480-547-1144,,,,CLOSED_PERMANENTLY,"946 South 25th Avenue, Phoenix",8559CVQP+9H,946 (street_number); South 25th Avenue (route); Estrella Village (neighborhood); Phoenix (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85009 (postal_code),
Vape A Hookah Smoke & Vape Shop,"2401 E Baseline Rd Suite 98, Gilbert, AZ 85234, USA",5,203,,(480) 813-6472,+1 480-813-6472,,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 8:00 AM – 10:00 PM,,OPERATIONAL,"2401 East Baseline Road Suite 98, Gilbert",855C96HC+95,Suite 98 (subpremise); 2401 (street_number); East Baseline Road (route); Meadows (neighborhood); Gilbert (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85234 (postal_code),"Best customer service. Very knowledgeable about vapes / coils/ juice, dry herb & concentrate vaporizers & kratom. Didn’t have the coils we needed so he ordered some for us specifically. Very good price and quality on kratom. Highly recommend this place; Ali the Owner is awesome as can be, friendly upbeat, and will order something if you really want a certain brand or flavor! Thank you Ali A+++ Customer service; LOVE coming in here! Ali makes an effort to make sure those who are repeat customers are recognized. He communicates so well when there are changes to inventory so it’s never a surprise. Every time I leave, he thanks me for my business and it makes such a difference. This is absolutely my favorite smoke shop!; Extremely knowledgeable and friendly without any pressure.  Been here 4 times now  And I leave happy every time!; Always lends a helping hand at explaining new devices. Really fair pricing too!"
Vape It San Patricio Plaza,"100 Av. San Patricio, Guaynabo, 00968, Puerto Rico",4.3,7,,,,,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 9:00 PM; Thursday: 10:00 AM – 9:00 PM; Friday: 10:00 AM – 9:00 PM; Saturday: 12:00 – 6:00 PM; Sunday: 10:00 AM – 9:00 PM,,OPERATIONAL,"100 Avenida San Patricio, Guaynabo",77CMCV5V+FX,100 (street_number); Avenida San Patricio (route); Pueblo Viejo (sublocality_level_1); Guaynabo (locality); Pueblo Viejo (administrative_area_level_2); Guaynabo (administrative_area_level_1); Puerto Rico (country); 00968 (postal_code),"Nice stores and restaurants. Spacious, bilingual. Covid. precautions in place; Genial; ; ; "
Smoke It And More - Isla Verde,"5890 Av. Isla Verde, Carolina, 00979, Puerto Rico",4.2,197,,(787) 727-0144,+1 787-727-0144,,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 11:00 PM,,OPERATIONAL,"5890 Avenida Isla Verde, Carolina",77CMCXVF+6M,5890 (street_number); Avenida Isla Verde (route); Cangrejo Arriba (sublocality_level_1); Carolina (locality); Cangrejo Arriba (administrative_area_level_2); Carolina (administrative_area_level_1); Puerto Rico (country); 00979 (postal_code); 0576 (postal_code_suffix),"I bought a vape and it was broken the moment i opened it, with the vape liquid spilled, they changed it and then the other one stopped working after a couple of hits, in less than half an hour, I went back to the store and they told me they couldn't give me a refund because the manager wasn't there, I lost my money👎🏼👎🏼👎🏼; Little girl at the register this morning needs a major attitude check.
Walked in at 9:10am and she's counting the drawer. I wait patiently checking out products. After a minute or so, she says in the rudest way possible ""I'm not ready yet."" And ""that's why there's no sign on the door"" or that the sign wasn't lit yet.
I've never seen an employee get mad at a customer for walking in a store in my life. No problem, though - i'm going upstairs to the other shop.; I had to Spell out E Y C E and was told they didn't carry it ... BUT THEY DID!
AFTER I found it.
C'mon Valerie.  You know you're my favorite Salesperson 😍.; Standard smoke shop, they have nicotine pouches.; As a smoke shop, it may be fine, but for beer, find another option. Markup is way too high and most of it's out of date."
88 Smoke & Vape Glendale,"6024 N 67th Ave, Glendale, AZ 85301, USA",4.2,83,,(623) 600-8639,+1 623-600-8639,http://88smokenvape.com/,Monday: 9:00 AM – 7:00 PM; Tuesday: 9:00 AM – 7:00 PM; Wednesday: 9:00 AM – 7:00 PM; Thursday: 9:00 AM – 7:00 PM; Friday: 9:00 AM – 7:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM,,OPERATIONAL,"6024 North 67th Avenue, Glendale",8559GQFW+X2,6024 (street_number); North 67th Avenue (route); Glendale (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85301 (postal_code),"My husband and I recently moved down here and looking for a good shop to go too. We’ve been to about 2-3 others and wasn’t pleased with the service or the vapes sold to us. When I remember that this place was like a minute a way and we’ve been there before and enjoyed going there each time. And now I’ve gone there twice under the new management. The employees there are AWESOME!! The first time I was helped by Tito. He was super knowledgeable and let me know about their drawing for the Errl Cup this year which just happens to fall on my anniversary to my husband. It was such a great experience that I took my husband and was helped by Dante (I don’t think that’s how it’s spelled, sorry!) and Alex. A little because of the draw and the service, we ended up buying a ‘baby yoda’ silicone water pipe and a chillum for each of us. I also got a 20ft hemp rope for us as well. While the outside doesn’t seem well kept up, the inside is beautiful.; This place recently got new owners, who have jacked the prices way up. They charge $2.50 for a 4pack of zigzag wraps when it clearly has 99¢ on the package. I will take my business to West side smoke shop directly across the street from subway and by the shell gas station.; First time coming to this shop because I had to buy a new battery and grinder, Marcus helped me out and answered all my questions and concerns. Excellent service.; Still puffin like a turkey off this one lil piece I got. Made by Phoenix Star, cool 3D stickers. Wide selection of vapes.; The store itself is nice. It is extremely overpriced with not alot of inventory to choose from. Their best asset? Their employee, Julian. This kid was OUTSTANDING. It has been a long time since an employee at a retail store thought outside of the box but he did....refreshing."
Liquid Vape & Smoke,"18635 N 35th Ave #101, Phoenix, AZ 85027, USA",4.4,422,,(623) 533-3711,+1 623-533-3711,https://www.facebook.com/Liquid-Vape-659971334025978/,Monday: 8:00 AM – 10:00 PM; Tuesday: 8:00 AM – 10:00 PM; Wednesday: 8:00 AM – 10:00 PM; Thursday: 8:00 AM – 10:00 PM; Friday: 8:00 AM – 10:00 PM; Saturday: 8:00 AM – 10:00 PM; Sunday: 8:00 AM – 9:00 PM,,OPERATIONAL,"18635 North 35th Avenue #101, Phoenix",8559MV48+FC,101 (subpremise); 18635 (street_number); North 35th Avenue (route); Deer Valley (neighborhood); Phoenix (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85027 (postal_code),"10/10 location. Incredibly knowledgeable staff and always able to give solid recommendations to their customers. Plus, prices are lowest in the valley!; These guys came in clutch tonight! Dropped my vape, tank broke, and they gave me an awesome hookup to get me through! Incredibly nice and helpful people!; First time here. I came in looking for suggestions.. the heavy dude with the beard was not helpful. I asked sor vape juice that is minty and fruity and asked me to be more specific. Like bro.. I'm looking to you for suggestions, not attitude.  I don't know what you carry.. now. I don't care. I'll take my business elsewhere..; Went in trying to find a drip tip. None of them fit since it's a rig v3. Ed, custom made one for me in house. That's some kick ass customer service. They have juice for days and tons of nice mods and atomizer. Seriously 5 chaaaas out of 5.; It was the best place to go in Glendale  !! Thanks for the new mode and hooking it up !!"
Vape Nation Smoke and Vape Shop,"1116 S Crismon Rd Suite 106, Mesa, AZ 85208, USA",4.5,119,,(480) 572-1829,+1 480-572-1829,https://thevapenation.com/,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 8:00 AM – 11:00 PM,,OPERATIONAL,"1116 South Crismon Road Suite 106, Mesa",855C99VM+WF,Suite 106 (subpremise); 1116 (street_number); South Crismon Road (route); Crismon Crossing (neighborhood); Mesa (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85208 (postal_code),"Very friendly and organized. Laura was very helpful and patient with me! 10/10 business; This Vape Nation is within walking distance of my residence. I come regularly to the store for my products. I find the staff friendly and knowledgeable. Additionally, I have been delighted with all my purchases. I recommend for anyone local or near to stop by and check out their products & merchandise.; we’ve been regulars for a while!! absolutely love this place. always have the best customer service, and they have really solid pricing. it’s more affordable here than any of the others i’ve been too.; I went here a while back because they were open late and I ran out of vape juice. I really just wish this shop replaced the one by my house because the selection is incredible and the customer service was solid. So good that i ended up buying a bunch of stuff I haven’t seen in years, or had always wanted to try. I ended up going ham and spent over $200 on juice. Prices were very good.  The place by me such a bummer I think I’m gonna start making the 20 something minute trek to get what I want and to be treated right. Oh, and to the owner,  the older woman who was working had a very warm smile and made me feel at home in your store.; I managed a chain of vape shops for years. Since I quit, I’ve Been coming here for around a year now. Never seem to have any issues, and place is very clean. Music is awesome and on top of that, the owner has awesome collectibles scattered throughout for viewing pleasure. Highly recommend."
Cloud Monkey Vapes,"1929 E Ray Rd #8, Chandler, AZ 85225, USA",4.8,24,,(480) 687-2940,+1 480-687-2940,,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 7:00 AM – 10:00 PM; Sunday: 7:00 AM – 10:00 PM,,OPERATIONAL,"1929 East Ray Road #8, Chandler",855C859R+QQ,8 (subpremise); 1929 (street_number); East Ray Road (route); Chandler (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85225 (postal_code),"The new vape shop in Chandler is lit Cloud Monkey. The new owners know their vapes and are knowledgeable on their products. My wife and I weren't familiar with these products, but the new owners gave us the run down, and yes, we picked up two Freemax Marvos X. We also picked up a custard filled Banana Cream Pie and a Watermelon Wedges for our vapes. They were an excellent choice. The new owners explained to us how they work. Great prices and great service👍.

We will be back soon!; One of the most cleanest smoke shops I’ve been to and skye was very helpful thank you!; Great prices! And a lot of of different options! This was my first visit here, sky is great and was a lot of help.; Recently started coming to this smoke shop. I 100% recommend this spot. Sky introduced me to the Geek Bar. Thanks guys!; Geoff was very professional and helped me find exactly what I needed. Highly recommended."
Magic Vapor Mesa,"1125 W Baseline Rd #7, Mesa, AZ 85210, USA",4.6,225,,(480) 685-0000,+1 480-685-0000,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM,,OPERATIONAL,"1125 West Baseline Road #7, Mesa",855C94HR+7J,7 (subpremise); 1125 (street_number); West Baseline Road (route); Dobson Ranch (neighborhood); Mesa (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85210 (postal_code); 9501 (postal_code_suffix),"I was very shocked to walk into such a large smoke shop. Everything that you could ever possibly want from a smoke shop, they have it here. Liz, Deborah and Amanda were so helpful at helping us find everything that we needed. Liz even went above and beyond to help me find some stuff that I never would’ve gotten because I’m too afraid to try. She was very knowledgeable about all of the products, and she had a very charismatic energy which will instantly make you happy. I did walk on Amanda’s freshly mopped floor but luckily she didn’t get mad. The crew here is amazing and they have such a huge collection of product. Highly recommended!!!; I don’t know much about the store to be honest. This review isn’t for the store. THIS REVIEW IS FOR LIZ.

Liz is an angel. People like her can seriously change a bad person’s day, and I really hope she knows that. She is always willing to help, no matter how crazy I am. Every time I leave the store with an interaction with her, I feel a little better. That’s saying a lot right now for. Thank you, Liz.

Magic, please treat her with the utmost respect. Please forgive any mistakes she may make and highly reward her merits. Do not take Liz for granted. She is a special one.; Nick, Victoria and Landon are the best smoke shop employees you can ask for. They make sure the product you get is quality and not only that, if you're a consistent customer they'll check on how you’re doing.
This shop is great! .; Management has to get pricing inline with reality and competition. 10% higher than their immediate competitors for the item I was looking for, 20% higher than the manufacturers price.

If you are selling for a higher price than the manufacturer, you’re doing it wrong. With the hundreds of shops in the valley, there is no point going to one that is ripping off its customers.

I was able to go elsewhere and find what I need for the proper price. Magic lost out on hundreds of dollars from my purchase that their competitor who price matched got.; Liz and Amanda were so friendly and helpful!! Wonderful employees who knew their stuff. Immediately felt welcomed and beyond satisfied with our purchase. Very large selection and clean shop. Thanks again ladies, from the NC travelers!"
Red Star Vapor & CBD,"1246 S Greenfield Rd #103, Mesa, AZ 85206, USA",4.9,1036,,(480) 280-4838,+1 480-280-4838,https://www.redstarvapor.com/mesa-greenfield-vape-shop/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 9:00 PM,,OPERATIONAL,"1246 South Greenfield Road #103, Mesa",855C97R7+W2,#103 (subpremise); 1246 (street_number); South Greenfield Road (route); Mesa (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85206 (postal_code),"Love this place! They have great prices and always carry what I need. If they don’t have it they will do what they can to get it going in their inventory. Great customer service everytime, even when I can’t make up my mind on juices. Highly recommend if your local store is missing parts or juices you want these guys probably have it!; Recently visited this location to find out that one of my favorite employees Austin was transferred to this location. He is very personable, upbeat, respectful and professional. Red star always has what I need with great service.; Went here to get my first vape and the staff were awesome! I talked to Austin and he got me all taken care of with finding the perfect product for me! 100% will come back again!; Love the variety and selection! If you need help deciding, Austin is very knowledgeable, helpful, and personable. I had difficulty picking out a flavor and he helped me choose a winner! Thank you Austin and Red Star Vapor for having the best selection in the valley!; Been coming here for the past year or so and everyone that's ever helped me has always been super nice and helpful. I've had bad experiences at other vape shops but these guys always take the time to answer any questions that I have without making me feel judged or ""dumb"". Plus, the in house juices are the best!"
Vape Land,"2040 S Alma School Rd #15, Chandler, AZ 85286, USA",4.2,87,,(480) 758-4637,+1 480-758-4637,https://www.vapelandchandler.com/,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 9:00 PM,,OPERATIONAL,"2040 South Alma School Road #15, Chandler",855C74FQ+WW,#15 (subpremise); 2040 (street_number); South Alma School Road (route); Chandler (locality); Maricopa County (administrative_area_level_2); Arizona (administrative_area_level_1); United States (country); 85286 (postal_code),"I absolutely love this place! All the staff/owner are super awesome and always be hooking me up lol. Very good pricing to and also have a sweet reward program. I enjoy every visit I make (almost daily); Absolutely LOVR this store and it's employees. I've been going here loyally for several years now since it popped up in a Google search while in the valley visiting family and now that I'm living here full time it's always my go to for ally salt Nic vaping and Kratom needs.

I take Kratom for back pain and nootropic benefits and this store always carries a wide selection of powders, capsules, and concentrates and they always keep their stock up to date, and if a product is being promoted you often get a deal on the price.

All their vaping products are always stocked well and varied.

If you need anything specific just ask, they're always willing to give out of their way to carry a product or flavor or whatever you need, especially for loyal customers they will always go above and beyond.

Angie is the Sweetest most professional, polite, and helpful woman ever, and she is always on top of whatever you need.

Frederick is an Amazing guy. Always had the best sense of honor, and will genuinely look after you and take the time to get exactly what you're stopping in for, noatter how far he has to dig, or research, he will even call the owner or off duty employees and if he can't get you an answer or solution right then, he will take down your info and honestly follow through and do it what it takes to earn your business.

Vape shops are a dime a dozen, but quality, honest, and helpful small businesses like this one, that are staffed by genuinely helpful, kind, and wonderful people are much rarer to find, so look no further than ValeLand.

Couldn't say enough good about this store and the people there.

Also, almost forgot. They have an awesome loyalty rewards system, of youre a salt nic user you'll earn free pods or coils, and if you use disposables you'll get a percentage off when you buy two or more. Just another way they give back to their customers.; I love this place! Specially being the only store in this part of the valley selling the only menthol juice I love! Awesome staff and never ending variety of products!; Very helpful staff and good selection. When my device broke and I was out of state the owner mailed one to me! She has done this for me twice! I won’t buy my juice anywhere else! This is a great place!; Great place! Owner is very knowledgeable and kind and helpful. The prices and selection are great as well. If I didn’t live out of state, I would go there every time."
